XCOORD,YCOORD
1.68449,0.00000
1.68897,0.02000
1.69338,0.04000
1.69779,0.06000
1.70217,0.08000
1.70632,0.10000
1.71060,0.12000
1.71478,0.14000
1.71896,0.16000
1.72309,0.18000
1.72691,0.20000
1.73090,0.22000
1.73478,0.24000
1.73866,0.26000
1.74254,0.28000
1.74632,0.30000
1.75000,0.32000
1.75358,0.34000
1.75716,0.36000
1.76075,0.38000
1.76433,0.40000
1.76773,0.42000
1.77106,0.44000
1.77439,0.46000
1.77773,0.48000
1.78106,0.50000
1.78409,0.52000
1.78723,0.54000
1.79031,0.56000
1.79338,0.58000
1.79641,0.60000
1.79922,0.62000
1.80203,0.64000
1.80484,0.66000
1.80766,0.68000
1.81016,0.70000
1.81286,0.72000
1.81540,0.74000
1.81794,0.76000
1.82047,0.78000
1.82270,0.80000
1.82500,0.82000
1.82726,0.84000
1.82952,0.86000
1.83164,0.88000
1.83371,0.90000
1.83583,0.92000
1.83783,0.94000
1.83950,0.96000
1.84148,0.98000
1.84311,1.00000
1.84483,1.02000
1.84650,1.04000
1.84797,1.06000
1.84932,1.08000
1.85068,1.10000
1.85203,1.12000
1.85328,1.14000
1.85456,1.16000
1.85561,1.18000
1.85667,1.20000
1.85768,1.22000
1.85842,1.24000
1.85945,1.26000
1.85982,1.28000
1.86054,1.30000
1.86125,1.32000
1.86161,1.34000
1.86200,1.36000
1.86236,1.38000
1.86241,1.40000
1.86241,1.42000
1.86241,1.44000
1.86241,1.46000
1.86208,1.48000
1.86173,1.50000
1.86135,1.52000
1.86096,1.54000
1.86020,1.56000
1.85941,1.58000
1.85860,1.60000
1.85780,1.62000
1.85660,1.64000
1.85540,1.66000
1.85408,1.68000
1.85271,1.70000
1.85104,1.72000
1.84938,1.74000
1.84771,1.76000
1.84574,1.78000
1.84362,1.80000
1.84149,1.82000
1.83889,1.84000
1.83622,1.86000
1.83356,1.88000
1.83068,1.90000
1.82750,1.92000
1.82432,1.94000
1.82114,1.96000
1.81738,1.98000
1.81357,2.00000
1.80951,2.02000
1.80548,2.04000
1.80122,2.06000
1.79625,2.08000
1.79175,2.10000
1.78641,2.12000
1.78128,2.14000
1.77553,2.16000
1.76974,2.18000
1.76395,2.20000
1.75750,2.22000
1.75083,2.24000
1.74417,2.26000
1.73686,2.28000
1.72912,2.30000
1.72143,2.32000
1.71303,2.34000
1.70455,2.36000
1.69531,2.38000
1.68594,2.40000
1.67645,2.42000
1.66613,2.44000
1.65500,2.46000
1.64379,2.48000
1.63207,2.50000
1.61966,2.52000
1.60704,2.54000
1.59370,2.56000
1.57962,2.58000
1.56500,2.60000
1.54920,2.62000
1.53292,2.64000
1.51542,2.66000
1.49783,2.68000
1.47864,2.70000
1.46000,2.71864
1.45864,2.72000
1.44000,2.73783
1.43762,2.74000
1.42000,2.75542
1.41476,2.76000
1.40000,2.77292
1.39105,2.78000
1.38000,2.78875
1.36579,2.80000
1.36000,2.80440
1.33833,2.82000
1.32000,2.83320
1.31000,2.84000
1.30000,2.84654
1.27824,2.86000
1.26000,2.87148
1.24562,2.88000
1.22000,2.89393
1.20867,2.90000
1.20000,2.90464
1.18000,2.91464
1.16929,2.92000
1.16000,2.92448
1.14000,2.93345
1.12538,2.94000
1.10000,2.95069
1.07727,2.96000
1.06000,2.96633
1.04000,2.97367
1.02100,2.98000
1.00000,2.98700
0.98000,2.99323
0.95667,3.00000
0.94000,3.00484
0.92000,3.01000
0.90000,3.01516
0.87857,3.02000
0.86000,3.02419
0.84000,3.02844
0.82000,3.03258
0.80000,3.03594
0.77800,3.04000
0.76000,3.04281
0.74000,3.04576
0.72000,3.04844
0.70000,3.05061
0.68000,3.05281
0.66000,3.05485
0.64000,3.05656
0.62000,3.05788
0.58500,3.06000
0.56000,3.06091
0.54000,3.06152
0.52000,3.06212
0.50000,3.06212
0.48000,3.06212
0.46000,3.06152
0.44000,3.06091
0.41500,3.06000
0.38000,3.05788
0.36000,3.05656
0.34000,3.05485
0.32000,3.05281
0.30000,3.05061
0.28000,3.04844
0.26000,3.04576
0.24000,3.04281
0.22200,3.04000
0.20000,3.03594
0.18000,3.03258
0.16000,3.02844
0.14000,3.02419
0.12143,3.02000
0.10000,3.01516
0.08000,3.01000
0.06000,3.00484
0.04333,3.00000
0.02000,2.99323
0.00000,2.98700
