XCOORD,YCOORD
2.98888,0.00000
2.99531,0.02000
3.00175,0.04000
3.00818,0.06000
3.01472,0.08000
3.02106,0.10000
3.02754,0.12000
3.03397,0.14000
3.04049,0.16000
3.04702,0.18000
3.05340,0.20000
3.05993,0.22000
3.06645,0.24000
3.07293,0.26000
3.07950,0.28000
3.08597,0.30000
3.09245,0.32000
3.09906,0.34000
3.10558,0.36000
3.11210,0.38000
3.11876,0.40000
3.12529,0.42000
3.13190,0.44000
3.13846,0.46000
3.14507,0.48000
3.15169,0.50000
3.15830,0.52000
3.16496,0.54000
3.17163,0.56000
3.17828,0.58000
3.18500,0.60000
3.19172,0.62000
3.19842,0.64000
3.20519,0.66000
3.21189,0.68000
3.21871,0.70000
3.22538,0.72000
3.23220,0.74000
3.23901,0.76000
3.24588,0.78000
3.25269,0.80000
3.25961,0.82000
3.26643,0.84000
3.27331,0.86000
3.28023,0.88000
3.28721,0.90000
3.29414,0.92000
3.30117,0.94000
3.30811,0.96000
3.31516,0.98000
3.32214,1.00000
3.32929,1.02000
3.33627,1.04000
3.34344,1.06000
3.35056,1.08000
3.35766,1.10000
3.36492,1.12000
3.37211,1.14000
3.37943,1.16000
3.38659,1.18000
3.39385,1.20000
3.40123,1.22000
3.40851,1.24000
3.41595,1.26000
3.42339,1.28000
3.43075,1.30000
3.43824,1.32000
3.44575,1.34000
3.45331,1.36000
3.46092,1.38000
3.46839,1.40000
3.47615,1.42000
3.48381,1.44000
3.49147,1.46000
3.49922,1.48000
3.50698,1.50000
3.51487,1.52000
3.52270,1.54000
3.53061,1.56000
3.53851,1.58000
3.54658,1.60000
3.55460,1.62000
3.56274,1.64000
3.57080,1.66000
3.57901,1.68000
3.58718,1.70000
3.59555,1.72000
3.60376,1.74000
3.61220,1.76000
3.62064,1.78000
3.62917,1.80000
3.63766,1.82000
3.64626,1.84000
3.65486,1.86000
3.66364,1.88000
3.67236,1.90000
3.68124,1.92000
3.69010,1.94000
3.69913,1.96000
3.70817,1.98000
3.71718,2.00000
3.72637,2.02000
3.73559,2.04000
3.74500,2.06000
3.75436,2.08000
3.76386,2.10000
3.77343,2.12000
3.78310,2.14000
3.79276,2.16000
3.80255,2.18000
3.81247,2.20000
3.82237,2.22000
3.83247,2.24000
3.84260,2.26000
3.85295,2.28000
3.86326,2.30000
3.87372,2.32000
3.88436,2.34000
3.89511,2.36000
3.90591,2.38000
3.91681,2.40000
3.92780,2.42000
3.93900,2.44000
3.95033,2.46000
3.96167,2.48000
3.97315,2.50000
3.98489,2.52000
3.99670,2.54000
4.00000,2.54558
