XCOORD,YCOORD
2.93250,0.00000
2.93879,0.02000
2.94507,0.04000
2.95144,0.06000
2.95777,0.08000
2.96410,0.10000
2.97043,0.12000
2.97674,0.14000
2.98312,0.16000
2.98949,0.18000
2.99584,0.20000
3.00225,0.22000
3.00860,0.24000
3.01496,0.26000
3.02139,0.28000
3.02772,0.30000
3.03415,0.32000
3.04052,0.34000
3.04704,0.36000
3.05341,0.38000
3.05978,0.40000
3.06630,0.42000
3.07271,0.44000
3.07917,0.46000
3.08564,0.48000
3.09211,0.50000
3.09856,0.52000
3.10508,0.54000
3.11159,0.56000
3.11809,0.58000
3.12466,0.60000
3.13122,0.62000
3.13777,0.64000
3.14435,0.66000
3.15085,0.68000
3.15744,0.70000
3.16411,0.72000
3.17070,0.74000
3.17727,0.76000
3.18398,0.78000
3.19063,0.80000
3.19738,0.82000
3.20402,0.84000
3.21071,0.86000
3.21738,0.88000
3.22421,0.90000
3.23096,0.92000
3.23768,0.94000
3.24456,0.96000
3.25137,0.98000
3.25813,1.00000
3.26508,1.02000
3.27189,1.04000
3.27877,1.06000
3.28566,1.08000
3.29264,1.10000
3.29959,1.12000
3.30658,1.14000
3.31358,1.16000
3.32058,1.18000
3.32765,1.20000
3.33471,1.22000
3.34193,1.24000
3.34907,1.26000
3.35619,1.28000
3.36333,1.30000
3.37051,1.32000
3.37784,1.34000
3.38509,1.36000
3.39243,1.38000
3.39974,1.40000
3.40711,1.42000
3.41447,1.44000
3.42202,1.46000
3.42939,1.48000
3.43690,1.50000
3.44451,1.52000
3.45205,1.54000
3.45973,1.56000
3.46730,1.58000
3.47500,1.60000
3.48264,1.62000
3.49045,1.64000
3.49826,1.66000
3.50615,1.68000
3.51398,1.70000
3.52194,1.72000
3.53000,1.74000
3.53802,1.76000
3.54613,1.78000
3.55419,1.80000
3.56238,1.82000
3.57067,1.84000
3.57894,1.86000
3.58728,1.88000
3.59563,1.90000
3.60417,1.92000
3.61265,1.94000
3.62127,1.96000
3.62980,1.98000
3.63850,2.00000
3.64730,2.02000
3.65610,2.04000
3.66495,2.06000
3.67398,2.08000
3.68296,2.10000
3.69214,2.12000
3.70134,2.14000
3.71052,2.16000
3.71990,2.18000
3.72937,2.20000
3.73884,2.22000
3.74840,2.24000
3.75817,2.26000
3.76785,2.28000
3.77772,2.30000
3.78772,2.32000
3.79769,2.34000
3.80789,2.36000
3.81811,2.38000
3.82856,2.40000
3.83899,2.42000
3.84966,2.44000
3.86034,2.46000
3.87115,2.48000
3.88198,2.50000
3.89314,2.52000
3.90430,2.54000
3.91565,2.56000
3.92702,2.58000
3.93867,2.60000
3.95048,2.62000
3.96229,2.64000
3.97427,2.66000
3.98654,2.68000
3.99889,2.70000
4.00000,2.70180
