XCOORD,YCOORD
3.24120,0.00000
3.24809,0.02000
3.25497,0.04000
3.26197,0.06000
3.26891,0.08000
3.27583,0.10000
3.28287,0.12000
3.28981,0.14000
3.29684,0.16000
3.30381,0.18000
3.31084,0.20000
3.31786,0.22000
3.32497,0.24000
3.33201,0.26000
3.33915,0.28000
3.34621,0.30000
3.35336,0.32000
3.36046,0.34000
3.36757,0.36000
3.37477,0.38000
3.38204,0.40000
3.38921,0.42000
3.39647,0.44000
3.40367,0.46000
3.41094,0.48000
3.41819,0.50000
3.42553,0.52000
3.43282,0.54000
3.44020,0.56000
3.44750,0.58000
3.45493,0.60000
3.46236,0.62000
3.46979,0.64000
3.47733,0.66000
3.48473,0.68000
3.49226,0.70000
3.49979,0.72000
3.50738,0.74000
3.51493,0.76000
3.52257,0.78000
3.53021,0.80000
3.53783,0.82000
3.54552,0.84000
3.55331,0.86000
3.56106,0.88000
3.56880,0.90000
3.57667,0.92000
3.58447,0.94000
3.59236,0.96000
3.60035,0.98000
3.60821,1.00000
3.61619,1.02000
3.62424,1.04000
3.63225,1.06000
3.64036,1.08000
3.64848,1.10000
3.65669,1.12000
3.66478,1.14000
3.67301,1.16000
3.68140,1.18000
3.68970,1.20000
3.69799,1.22000
3.70634,1.24000
3.71481,1.26000
3.72338,1.28000
3.73189,1.30000
3.74038,1.32000
3.74908,1.34000
3.75777,1.36000
3.76649,1.38000
3.77515,1.40000
3.78408,1.42000
3.79295,1.44000
3.80178,1.46000
3.81086,1.48000
3.81977,1.50000
3.82890,1.52000
3.83802,1.54000
3.84722,1.56000
3.85656,1.58000
3.86584,1.60000
3.87524,1.62000
3.88472,1.64000
3.89423,1.66000
3.90382,1.68000
3.91336,1.70000
3.92320,1.72000
3.93298,1.74000
3.94273,1.76000
3.95275,1.78000
3.96275,1.80000
3.97286,1.82000
3.98294,1.84000
3.99314,1.86000
3.98000,1.83417
4.00000,1.87328
