XCOORD,YCOORD
3.55278,0.00000
3.56040,0.02000
3.56790,0.04000
3.57546,0.06000
3.58303,0.08000
3.59063,0.10000
3.59822,0.12000
3.60592,0.14000
3.61358,0.16000
3.62121,0.18000
3.62896,0.20000
3.63669,0.22000
3.64448,0.24000
3.65222,0.26000
3.66006,0.28000
3.66789,0.30000
3.67571,0.32000
3.68359,0.34000
3.69154,0.36000
3.69946,0.38000
3.70740,0.40000
3.71542,0.42000
3.72339,0.44000
3.73144,0.46000
3.73958,0.48000
3.74765,0.50000
3.75582,0.52000
3.76392,0.54000
3.77218,0.56000
3.78042,0.58000
3.78860,0.60000
3.79689,0.62000
3.80521,0.64000
3.81356,0.66000
3.82202,0.68000
3.83043,0.70000
3.83894,0.72000
3.84739,0.74000
3.85594,0.76000
3.86453,0.78000
3.87314,0.80000
3.88181,0.82000
3.89050,0.84000
3.89918,0.86000
3.90804,0.88000
3.91688,0.90000
3.92567,0.92000
3.93459,0.94000
3.94353,0.96000
3.95250,0.98000
3.96160,1.00000
3.97065,1.02000
3.97981,1.04000
3.98903,1.06000
3.99824,1.08000
4.00000,1.08380
