XCOORD,YCOORD
3.76176,0.00000
3.76973,0.02000
3.77770,0.04000
3.78572,0.06000
3.79371,0.08000
3.80176,0.10000
3.80978,0.12000
3.81789,0.14000
3.82600,0.16000
3.83418,0.18000
3.84234,0.20000
3.85055,0.22000
3.85874,0.24000
3.86705,0.26000
3.87533,0.28000
3.88368,0.30000
3.89199,0.32000
3.90039,0.34000
3.90878,0.36000
3.91728,0.38000
3.92572,0.40000
3.93425,0.42000
3.94283,0.44000
3.95140,0.46000
3.96006,0.48000
3.96864,0.50000
3.97734,0.52000
3.98605,0.54000
3.99483,0.56000
4.00000,0.57167
