XCOORD,YCOORD
2.45795,0.00000
2.46345,0.02000
2.46894,0.04000
2.47437,0.06000
2.47991,0.08000
2.48527,0.10000
2.49063,0.12000
2.49613,0.14000
2.50152,0.16000
2.50688,0.18000
2.51227,0.20000
2.51757,0.22000
2.52297,0.24000
2.52827,0.26000
2.53367,0.28000
2.53899,0.30000
2.54427,0.32000
2.54963,0.34000
2.55491,0.36000
2.56027,0.38000
2.56546,0.40000
2.57073,0.42000
2.57602,0.44000
2.58120,0.46000
2.58645,0.48000
2.59168,0.50000
2.59692,0.52000
2.60215,0.54000
2.60738,0.56000
2.61255,0.58000
2.61781,0.60000
2.62292,0.62000
2.62810,0.64000
2.63324,0.66000
2.63856,0.68000
2.64356,0.70000
2.64875,0.72000
2.65388,0.74000
2.65913,0.76000
2.66417,0.78000
2.66922,0.80000
2.67441,0.82000
2.67951,0.84000
2.68461,0.86000
2.68971,0.88000
2.69475,0.90000
2.69990,0.92000
2.70490,0.94000
2.71000,0.96000
2.71505,0.98000
2.72010,1.00000
2.72515,1.02000
2.73020,1.04000
2.73520,1.06000
2.74031,1.08000
2.74541,1.10000
2.75041,1.12000
2.75536,1.14000
2.76052,1.16000
2.76546,1.18000
2.77052,1.20000
2.77547,1.22000
2.78052,1.24000
2.78537,1.26000
2.79042,1.28000
2.79543,1.30000
2.80053,1.32000
2.80548,1.34000
2.81043,1.36000
2.81538,1.38000
2.82033,1.40000
2.82533,1.42000
2.83044,1.44000
2.83527,1.46000
2.84033,1.48000
2.84522,1.50000
2.85033,1.52000
2.85517,1.54000
2.86033,1.56000
2.86528,1.58000
2.87011,1.60000
2.87511,1.62000
2.88011,1.64000
2.88517,1.66000
2.89012,1.68000
2.89500,1.70000
2.90012,1.72000
2.90506,1.74000
2.91000,1.76000
2.91488,1.78000
2.91988,1.80000
2.92494,1.82000
2.92988,1.84000
2.93500,1.86000
2.93988,1.88000
2.94481,1.90000
2.94988,1.92000
2.95487,1.94000
2.95987,1.96000
2.96487,1.98000
2.97000,2.00000
2.97500,2.02000
2.97987,2.04000
2.98500,2.06000
2.99000,2.08000
2.99513,2.10000
3.00013,2.12000
3.00520,2.14000
3.01027,2.16000
3.01533,2.18000
3.02041,2.20000
3.02554,2.22000
3.03068,2.24000
3.03575,2.26000
3.04096,2.28000
3.04597,2.30000
3.05113,2.32000
3.05643,2.34000
3.06157,2.36000
3.06671,2.38000
3.07203,2.40000
3.07721,2.42000
3.08246,2.44000
3.08761,2.46000
3.09299,2.48000
3.09833,2.50000
3.10348,2.52000
3.10877,2.54000
3.11422,2.56000
3.11953,2.58000
3.12484,2.60000
3.13032,2.62000
3.13571,2.64000
3.14113,2.66000
3.14661,2.68000
3.15230,2.70000
3.15783,2.72000
3.16317,2.74000
3.16883,2.76000
3.17441,2.78000
3.18017,2.80000
3.18579,2.82000
3.19155,2.84000
3.19732,2.86000
3.20304,2.88000
3.20891,2.90000
3.21473,2.92000
3.22091,2.94000
3.22685,2.96000
3.23264,2.98000
3.23868,3.00000
3.24481,3.02000
3.25118,3.04000
3.25740,3.06000
3.26373,3.08000
3.26980,3.10000
3.27646,3.12000
3.28271,3.14000
3.28937,3.16000
3.29596,3.18000
3.30277,3.20000
3.30935,3.22000
3.31622,3.24000
3.32333,3.26000
3.33023,3.28000
3.33744,3.30000
3.34488,3.32000
3.35214,3.34000
3.35976,3.36000
3.36707,3.38000
3.37488,3.40000
3.38275,3.42000
3.39075,3.44000
3.39872,3.46000
3.40711,3.48000
3.41595,3.50000
3.42459,3.52000
3.43306,3.54000
3.44250,3.56000
3.45171,3.58000
3.46088,3.60000
3.47088,3.62000
3.48091,3.64000
3.49121,3.66000
3.50161,3.68000
3.51258,3.70000
3.52419,3.72000
3.53567,3.74000
3.54793,3.76000
3.56036,3.78000
3.57321,3.80000
3.58704,3.82000
3.60111,3.84000
3.61560,3.86000
3.63080,3.88000
3.64708,3.90000
3.66375,3.92000
3.68130,3.94000
3.70043,3.96000
3.71955,3.98000
3.70000,3.95955
2.84467,5.00000
2.84000,4.99696
2.82000,4.98391
2.81357,4.98000
2.80000,4.97174
2.77923,4.96000
2.76000,4.94958
2.74231,4.94000
2.72000,4.92920
2.70083,4.92000
2.68000,4.91038
2.65545,4.90000
2.64000,4.89370
2.62000,4.88607
2.60455,4.88000
2.58000,4.87107
2.56000,4.86448
2.54700,4.86000
2.52000,4.85167
2.50000,4.84567
2.48111,4.84000
2.46000,4.83433
2.44000,4.82871
2.42000,4.82406
2.40375,4.82000
2.38000,4.81424
2.36000,4.80939
2.34000,4.80515
2.31571,4.80000
2.30000,4.79676
2.28000,4.79286
2.26000,4.78943
2.24000,4.78543
2.20833,4.78000
2.18000,4.77541
2.16000,4.77216
2.14000,4.76921
2.12000,4.76605
2.10000,4.76333
2.07800,4.76000
2.06000,4.75769
2.04000,4.75513
2.02000,4.75275
2.00000,4.75025
1.98000,4.74775
1.96000,4.74561
1.94000,4.74317
1.90750,4.74000
1.88000,4.73690
1.86000,4.73512
1.84000,4.73326
1.82000,4.73140
1.80000,4.72953
1.78000,4.72795
1.76000,4.72614
1.74000,4.72467
1.72000,4.72289
1.70000,4.72156
1.68250,4.72000
1.66000,4.71844
1.64000,4.71711
1.62000,4.71578
1.60000,4.71426
1.58000,4.71298
1.56000,4.71170
1.54000,4.71043
1.52000,4.70957
1.50000,4.70830
1.48000,4.70729
1.46000,4.70604
1.44000,4.70521
1.42000,4.70396
1.40000,4.70306
1.38000,4.70224
1.36000,4.70140
1.33500,4.70000
1.30000,4.69860
1.28000,4.69780
1.26000,4.69700
1.24000,4.69620
1.22000,4.69549
1.20000,4.69500
1.18000,4.69420
1.16000,4.69353
1.14000,4.69275
1.12000,4.69235
1.10000,4.69173
1.08000,4.69118
1.06000,4.69058
1.04000,4.69019
1.02000,4.68961
1.00000,4.68904
0.98000,4.68865
0.96000,4.68827
0.94000,4.68788
0.92000,4.68736
0.90000,4.68698
0.88000,4.68660
0.86000,4.68623
0.84000,4.68596
0.82000,4.68585
0.80000,4.68547
0.78000,4.68509
0.76000,4.68509
0.74000,4.68472
0.72000,4.68463
0.70000,4.68434
0.68000,4.68426
0.66000,4.68396
0.64000,4.68389
0.62000,4.68389
0.60000,4.68358
0.58000,4.68358
0.56000,4.68352
0.54000,4.68352
0.52000,4.68352
0.50000,4.68352
0.46000,4.68352
0.44000,4.68352
0.42000,4.68358
0.40000,4.68358
0.38000,4.68389
0.36000,4.68389
0.34000,4.68396
0.32000,4.68426
0.30000,4.68434
0.28000,4.68463
0.26000,4.68472
0.24000,4.68509
0.22000,4.68509
0.20000,4.68547
0.18000,4.68585
0.16000,4.68596
0.14000,4.68623
0.12000,4.68660
0.10000,4.68698
0.08000,4.68736
0.06000,4.68788
0.04000,4.68827
0.02000,4.68865
0.00000,4.68904
4.00000,4.17194
3.97533,4.16000
3.96000,4.15233
3.93687,4.14000
3.92000,4.13069
3.90176,4.12000
3.88000,4.10704
3.86944,4.10000
3.86000,4.09370
3.83944,4.08000
3.82000,4.06600
3.81211,4.06000
3.80000,4.05042
3.78684,4.04000
3.78000,4.03435
3.76350,4.02000
3.76000,4.01696
3.74050,4.00000
3.74000,3.99955
3.72000,3.98045
