XCOORD,YCOORD
2.10742,0.00000
2.11228,0.02000
2.11728,0.04000
2.12207,0.06000
2.12699,0.08000
2.13185,0.10000
2.13659,0.12000
2.14141,0.14000
2.14620,0.16000
2.15088,0.18000
2.15549,0.20000
2.16033,0.22000
2.16495,0.24000
2.16956,0.26000
2.17411,0.28000
2.17878,0.30000
2.18322,0.32000
2.18789,0.34000
2.19233,0.36000
2.19674,0.38000
2.20122,0.40000
2.20567,0.42000
2.21000,0.44000
2.21443,0.46000
2.21875,0.48000
2.22307,0.50000
2.22739,0.52000
2.23170,0.54000
2.23598,0.56000
2.24011,0.58000
2.24425,0.60000
2.24839,0.62000
2.25267,0.64000
2.25663,0.66000
2.26081,0.68000
2.26494,0.70000
2.26895,0.72000
2.27291,0.74000
2.27682,0.76000
2.28082,0.78000
2.28482,0.80000
2.28869,0.82000
2.29250,0.84000
2.29651,0.86000
2.30036,0.88000
2.30398,0.90000
2.30783,0.92000
2.31159,0.94000
2.31524,0.96000
2.31890,0.98000
2.32256,1.00000
2.32622,1.02000
2.32975,1.04000
2.33337,1.06000
2.33687,1.08000
2.34037,1.10000
2.34387,1.12000
2.34737,1.14000
2.35076,1.16000
2.35423,1.18000
2.35756,1.20000
2.36089,1.22000
2.36423,1.24000
2.36740,1.26000
2.37064,1.28000
2.37390,1.30000
2.37697,1.32000
2.38013,1.34000
2.38329,1.36000
2.38627,1.38000
2.38947,1.40000
2.39240,1.42000
2.39527,1.44000
2.39824,1.46000
2.40122,1.48000
2.40397,1.50000
2.40699,1.52000
2.40958,1.54000
2.41236,1.56000
2.41514,1.58000
2.41789,1.60000
2.42042,1.62000
2.42300,1.64000
2.42557,1.66000
2.42814,1.68000
2.43058,1.70000
2.43309,1.72000
2.43544,1.74000
2.43779,1.76000
2.44015,1.78000
2.44224,1.80000
2.44463,1.82000
2.44672,1.84000
2.44894,1.86000
2.45092,1.88000
2.45297,1.90000
2.45492,1.92000
2.45672,1.94000
2.45859,1.96000
2.46048,1.98000
2.46238,2.00000
2.46397,2.02000
2.46565,2.04000
2.46726,2.06000
2.46869,2.08000
2.47017,2.10000
2.47150,2.12000
2.47305,2.14000
2.47441,2.16000
2.47542,2.18000
2.47672,2.20000
2.47772,2.22000
