XCOORD,YCOORD
1.74181,0.00000
1.74625,0.02000
1.75069,0.04000
1.75507,0.06000
1.75958,0.08000
1.76380,0.10000
1.76819,0.12000
1.77254,0.14000
1.77671,0.16000
1.78070,0.18000
1.78493,0.20000
1.78887,0.22000
1.79300,0.24000
1.79700,0.26000
1.80071,0.28000
1.80465,0.30000
1.80843,0.32000
1.81214,0.34000
1.81586,0.36000
1.81957,0.38000
1.82329,0.40000
1.82681,0.42000
1.83029,0.44000
1.83377,0.46000
1.83721,0.48000
1.84072,0.50000
1.84391,0.52000
1.84721,0.54000
1.85044,0.56000
1.85368,0.58000
1.85662,0.60000
1.85985,0.62000
1.86279,0.64000
1.86582,0.66000
1.86881,0.68000
1.87149,0.70000
1.87439,0.72000
1.87712,0.74000
1.87985,0.76000
1.88258,0.78000
1.88508,0.80000
1.88773,0.82000
1.89015,0.84000
1.89266,0.86000
1.89492,0.88000
1.89734,0.90000
1.89953,0.92000
1.90172,0.94000
1.90391,0.96000
1.90609,0.98000
1.90810,1.00000
1.91000,1.02000
1.91190,1.04000
1.91371,1.06000
1.91557,1.08000
1.91721,1.10000
1.91885,1.12000
1.92048,1.14000
1.92180,1.16000
1.92344,1.18000
1.92475,1.20000
1.92617,1.22000
1.92729,1.24000
1.92850,1.26000
1.92966,1.28000
1.93052,1.30000
1.93155,1.32000
1.93224,1.34000
1.93316,1.36000
1.93386,1.38000
1.93456,1.40000
1.93491,1.42000
1.93554,1.44000
1.93589,1.46000
1.93618,1.48000
1.93618,1.50000
1.93648,1.52000
1.93648,1.54000
1.93642,1.56000
1.93611,1.58000
1.93574,1.60000
1.93558,1.62000
1.93491,1.64000
1.93442,1.66000
1.93365,1.68000
1.93288,1.70000
1.93196,1.72000
1.93100,1.74000
1.92980,1.76000
1.92860,1.78000
1.92714,1.80000
1.92551,1.82000
1.92388,1.84000
1.92224,1.86000
1.92021,1.88000
1.91809,1.90000
1.91596,1.92000
1.91370,1.94000
1.91109,1.96000
1.90848,1.98000
1.90556,2.00000
1.90244,2.02000
1.89932,2.04000
1.89605,2.06000
1.89233,2.08000
1.88881,2.10000
1.88488,2.12000
1.88071,2.14000
1.87634,2.16000
1.87195,2.18000
1.86725,2.20000
1.86225,2.22000
1.85718,2.24000
1.85154,2.26000
1.84590,2.28000
1.83974,2.30000
1.83342,2.32000
1.82676,2.34000
1.82027,2.36000
1.81286,2.38000
1.80543,2.40000
1.79743,2.42000
1.78971,2.44000
1.78088,2.46000
1.77182,2.48000
1.76273,2.50000
1.75281,2.52000
1.74290,2.54000
1.73233,2.56000
1.72100,2.58000
1.70931,2.60000
1.69690,2.62000
1.68448,2.64000
1.67107,2.66000
1.65731,2.68000
1.64259,2.70000
1.62680,2.72000
1.61080,2.74000
1.59375,2.76000
1.57609,2.78000
1.55696,2.80000
1.54000,2.81696
1.53682,2.82000
1.52000,2.83609
1.51591,2.84000
1.50000,2.85458
1.49381,2.86000
1.48000,2.87208
1.47050,2.88000
1.46000,2.88840
1.44474,2.90000
1.44000,2.90360
1.41833,2.92000
1.40000,2.93269
1.38944,2.94000
1.38000,2.94654
1.35941,2.96000
1.34000,2.97222
1.32687,2.98000
1.32000,2.98393
1.30000,2.99536
1.29133,3.00000
1.28000,3.00607
1.26000,3.01621
1.25267,3.02000
1.24000,3.02655
1.22000,3.03552
1.21071,3.04000
1.20000,3.04500
1.18000,3.05345
1.16417,3.06000
1.14000,3.06967
1.11182,3.08000
1.10000,3.08433
1.08000,3.09129
1.05300,3.10000
1.04000,3.10419
1.02000,3.11031
1.00000,3.11594
0.98556,3.12000
0.96000,3.12656
0.94000,3.13121
0.92000,3.13594
0.90143,3.14000
0.88000,3.14455
0.86000,3.14818
0.84000,3.15182
0.82000,3.15545
0.79000,3.16000
0.76000,3.16441
0.74000,3.16676
0.72000,3.16912
0.70000,3.17147
0.68000,3.17324
0.66000,3.17500
0.64000,3.17618
0.62000,3.17794
0.60000,3.17857
0.57000,3.18000
0.54000,3.18088
0.52000,3.18088
0.50000,3.18143
0.48000,3.18088
0.46000,3.18088
0.43000,3.18000
0.40000,3.17857
0.38000,3.17794
0.36000,3.17618
0.34000,3.17500
0.32000,3.17324
0.30000,3.17147
0.28000,3.16912
0.26000,3.16676
0.24000,3.16441
0.21000,3.16000
0.18000,3.15545
0.16000,3.15182
0.14000,3.14818
0.12000,3.14455
0.09857,3.14000
0.08000,3.13594
0.06000,3.13121
0.04000,3.12656
0.01444,3.12000
0.00000,3.11594
0.02000,3.12152
