XCOORD,YCOORD
2.32962,0.00000
2.33495,0.02000
2.34010,0.04000
2.34543,0.06000
2.35057,0.08000
2.35587,0.10000
2.36105,0.12000
2.36619,0.14000
2.37125,0.16000
2.37644,0.18000
2.38163,0.20000
2.38670,0.22000
2.39175,0.24000
2.39696,0.26000
2.40202,0.28000
2.40696,0.30000
2.41206,0.32000
2.41696,0.34000
2.42206,0.36000
2.42696,0.38000
2.43198,0.40000
2.43693,0.42000
2.44188,0.44000
2.44683,0.46000
2.45170,0.48000
2.45670,0.50000
2.46150,0.52000
2.46636,0.54000
2.47121,0.56000
2.47606,0.58000
2.48091,0.60000
2.48576,0.62000
2.49051,0.64000
2.49536,0.66000
2.50010,0.68000
2.50480,0.70000
2.50959,0.72000
2.51433,0.74000
2.51906,0.76000
2.52381,0.78000
2.52844,0.80000
2.53316,0.82000
2.53779,0.84000
2.54242,0.86000
2.54705,0.88000
2.55168,0.90000
2.55628,0.92000
2.56095,0.94000
2.56543,0.96000
2.57000,0.98000
2.57452,1.00000
2.57924,1.02000
2.58359,1.04000
2.58815,1.06000
2.59272,1.08000
2.59725,1.10000
2.60165,1.12000
2.60611,1.14000
2.61056,1.16000
2.61500,1.18000
2.61944,1.20000
2.62389,1.22000
2.62820,1.24000
2.63261,1.26000
2.63693,1.28000
2.64148,1.30000
2.64580,1.32000
2.65000,1.34000
2.65437,1.36000
2.65872,1.38000
2.66310,1.40000
2.66733,1.42000
2.67165,1.44000
2.67583,1.46000
2.68012,1.48000
2.68440,1.50000
2.68855,1.52000
2.69265,1.54000
2.69695,1.56000
2.70110,1.58000
2.70524,1.60000
2.70951,1.62000
2.71370,1.64000
2.71765,1.66000
2.72187,1.68000
2.72588,1.70000
2.73000,1.72000
2.73405,1.74000
2.73833,1.76000
2.74218,1.78000
2.74628,1.80000
2.75026,1.82000
2.75434,1.84000
2.75829,1.86000
2.76224,1.88000
2.76627,1.90000
2.77027,1.92000
2.77419,1.94000
2.77822,1.96000
2.78203,1.98000
2.78589,2.00000
2.78986,2.02000
2.79375,2.04000
2.79761,2.06000
2.80153,2.08000
2.80521,2.10000
2.80900,2.12000
2.81290,2.14000
2.81667,2.16000
2.82043,2.18000
2.82420,2.20000
2.82779,2.22000
2.83162,2.24000
2.83537,2.26000
2.83894,2.28000
2.84258,2.30000
2.84631,2.32000
2.85000,2.34000
2.85359,2.36000
2.85730,2.38000
2.86078,2.40000
2.86429,2.42000
2.86790,2.44000
2.87145,2.46000
2.87492,2.48000
2.87850,2.50000
2.88183,2.52000
2.88550,2.54000
2.88883,2.56000
2.89224,2.58000
2.89569,2.60000
2.89912,2.62000
2.90228,2.64000
2.90579,2.66000
2.90895,2.68000
2.91218,2.70000
2.91545,2.72000
2.91870,2.74000
2.92204,2.76000
2.92509,2.78000
2.92811,2.80000
2.93135,2.82000
2.93442,2.84000
2.93745,2.86000
2.94059,2.88000
2.94373,2.90000
2.94660,2.92000
2.94959,2.94000
2.95245,2.96000
2.95521,2.98000
2.95809,3.00000
2.96106,3.02000
2.96370,3.04000
2.96644,3.06000
2.96911,3.08000
2.97178,3.10000
2.97432,3.12000
2.97698,3.14000
2.97976,3.16000
2.98214,3.18000
2.98452,3.20000
2.98675,3.22000
2.98925,3.24000
2.99125,3.26000
2.99359,3.28000
2.99553,3.30000
2.99763,3.32000
2.99973,3.34000
3.00189,3.36000
3.00361,3.38000
3.00528,3.40000
3.00714,3.42000
3.00853,3.44000
3.01000,3.46000
3.01156,3.48000
3.01281,3.50000
3.01387,3.52000
3.01516,3.54000
3.01581,3.56000
3.01690,3.58000
3.01759,3.60000
3.01821,3.62000
3.01821,3.64000
3.01889,3.66000
3.01885,3.68000
3.01808,3.70000
3.01800,3.72000
3.01720,3.74000
3.01625,3.76000
3.01522,3.78000
3.01409,3.80000
3.01227,3.82000
3.01000,3.84000
3.00750,3.86000
3.00450,3.88000
3.00158,3.90000
2.99737,3.92000
2.99278,3.94000
2.98765,3.96000
2.98188,3.98000
2.97562,4.00000
2.96812,4.02000
2.95933,4.04000
2.94929,4.06000
2.93923,4.08000
2.92583,4.10000
2.91083,4.12000
2.89545,4.14000
2.88000,4.15545
2.87500,4.16000
2.86000,4.17364
2.85300,4.18000
2.84000,4.19083
2.82625,4.20000
2.82000,4.20385
2.79625,4.22000
2.78000,4.22867
2.75875,4.24000
2.74000,4.24937
2.71286,4.26000
2.70000,4.26529
2.68000,4.27278
2.65833,4.28000
2.64000,4.28579
2.62000,4.29211
2.59000,4.30000
2.56000,4.30773
2.54000,4.31227
2.52000,4.31609
2.50200,4.32000
2.48000,4.32458
2.46000,4.32792
2.44000,4.33160
2.42000,4.33480
2.40000,4.33800
2.38333,4.34000
2.36000,4.34333
2.34000,4.34607
2.32000,4.34893
2.30000,4.35138
2.28000,4.35345
2.26000,4.35567
2.24000,4.35767
2.22250,4.36000
2.20000,4.36226
2.18000,4.36406
2.16000,4.36594
2.14000,4.36758
2.12000,4.36939
2.10000,4.37061
2.08000,4.37242
2.06000,4.37382
2.04000,4.37559
2.02000,4.37686
2.00000,4.37800
1.97000,4.38000
1.94000,4.38189
1.92000,4.38297
1.90000,4.38405
1.88000,4.38514
1.86000,4.38658
1.84000,4.38744
1.82000,4.38846
1.80000,4.38949
1.78000,4.39025
1.76000,4.39125
1.74000,4.39225
1.72000,4.39275
1.70000,4.39375
1.68000,4.39439
1.66000,4.39537
1.64000,4.39595
1.62000,4.39683
1.60000,4.39738
1.58000,4.39791
1.56000,4.39881
1.52500,4.40000
1.50000,4.40068
1.48000,4.40114
1.46000,4.40159
1.44000,4.40244
1.42000,4.40289
1.40000,4.40333
1.38000,4.40378
