XCOORD,YCOORD
3.59803,0.00000
3.60556,0.02000
3.61320,0.04000
3.62085,0.06000
3.62853,0.08000
3.63621,0.10000
3.64401,0.12000
3.65171,0.14000
3.65949,0.16000
3.66726,0.18000
3.67511,0.20000
3.68291,0.22000
3.69075,0.24000
3.69867,0.26000
3.70653,0.28000
3.71451,0.30000
3.72249,0.32000
3.73041,0.34000
3.73854,0.36000
3.74649,0.38000
3.75456,0.40000
3.76275,0.42000
3.77083,0.44000
3.77899,0.46000
3.78716,0.48000
3.79542,0.50000
3.80363,0.52000
3.81196,0.54000
3.82030,0.56000
3.82856,0.58000
3.83705,0.60000
3.84545,0.62000
3.85388,0.64000
3.86236,0.66000
3.87085,0.68000
3.87945,0.70000
3.88811,0.72000
3.89675,0.74000
3.90534,0.76000
3.91414,0.78000
3.92288,0.80000
3.93167,0.82000
3.94043,0.84000
3.94938,0.86000
3.95831,0.88000
3.96731,0.90000
3.97629,0.92000
3.98535,0.94000
3.99440,0.96000
4.00000,0.97219
