XCOORD,YCOORD
2.44009,0.00000
2.44562,0.02000
2.45108,0.04000
2.45649,0.06000
2.46189,0.08000
2.46730,0.10000
2.47264,0.12000
2.47809,0.14000
2.48336,0.16000
2.48882,0.18000
2.49409,0.20000
2.49954,0.22000
2.50482,0.24000
2.51000,0.26000
2.51532,0.28000
2.52064,0.30000
2.52596,0.32000
2.53120,0.34000
2.53639,0.36000
2.54176,0.38000
2.54694,0.40000
2.55224,0.42000
2.55745,0.44000
2.56252,0.46000
2.56776,0.48000
2.57292,0.50000
2.57819,0.52000
2.58330,0.54000
2.58848,0.56000
2.59362,0.58000
2.59875,0.60000
2.60390,0.62000
2.60894,0.64000
2.61413,0.66000
2.61932,0.68000
2.62433,0.70000
2.62942,0.72000
2.63447,0.74000
2.63970,0.76000
2.64461,0.78000
2.64971,0.80000
2.65475,0.82000
2.65990,0.84000
2.66485,0.86000
2.66990,0.88000
2.67490,0.90000
2.67990,0.92000
2.68490,0.94000
2.69000,0.96000
2.69485,0.98000
2.69990,1.00000
2.70495,1.02000
2.70990,1.04000
2.71480,1.06000
2.71990,1.08000
2.72485,1.10000
2.72969,1.12000
2.73469,1.14000
2.73968,1.16000
2.74453,1.18000
2.74958,1.20000
2.75442,1.22000
2.75946,1.24000
2.76432,1.26000
2.76914,1.28000
2.77409,1.30000
2.77902,1.32000
2.78398,1.34000
2.78880,1.36000
2.79374,1.38000
2.79857,1.40000
2.80341,1.42000
2.80833,1.44000
2.81322,1.46000
2.81809,1.48000
2.82300,1.50000
2.82784,1.52000
2.83270,1.54000
2.83761,1.56000
2.84241,1.58000
2.84724,1.60000
2.85221,1.62000
2.85709,1.64000
2.86198,1.66000
2.86671,1.68000
2.87165,1.70000
2.87655,1.72000
2.88131,1.74000
2.88614,1.76000
2.89096,1.78000
2.89598,1.80000
2.90084,1.82000
2.90549,1.84000
2.91049,1.86000
2.91538,1.88000
2.92012,1.90000
2.92506,1.92000
2.92988,1.94000
2.93481,1.96000
2.93962,1.98000
2.94449,2.00000
2.94936,2.02000
2.95416,2.04000
2.95909,2.06000
2.96403,2.08000
2.96882,2.10000
2.97373,2.12000
2.97878,2.14000
2.98360,2.16000
2.98851,2.18000
2.99338,2.20000
2.99822,2.22000
3.00319,2.24000
3.00819,2.26000
3.01310,2.28000
3.01814,2.30000
3.02296,2.32000
3.02786,2.34000
3.03290,2.36000
3.03783,2.38000
3.04279,2.40000
3.04779,2.42000
3.05299,2.44000
3.05776,2.46000
3.06288,2.48000
3.06803,2.50000
3.07308,2.52000
3.07800,2.54000
3.08323,2.56000
3.08828,2.58000
3.09349,2.60000
3.09855,2.62000
3.10371,2.64000
3.10887,2.66000
3.11393,2.68000
3.11917,2.70000
3.12450,2.72000
3.12966,2.74000
3.13500,2.76000
3.14017,2.78000
3.14569,2.80000
3.15105,2.82000
3.15632,2.84000
3.16161,2.86000
3.16709,2.88000
3.17255,2.90000
3.17833,2.92000
3.18358,2.94000
3.18925,2.96000
3.19481,2.98000
3.20058,3.00000
3.20608,3.02000
3.21196,3.04000
3.21780,3.06000
3.22340,3.08000
3.22918,3.10000
3.23521,3.12000
3.24106,3.14000
3.24729,3.16000
3.25326,3.18000
3.25935,3.20000
3.26556,3.22000
3.27178,3.24000
3.27841,3.26000
3.28477,3.28000
3.29119,3.30000
3.29786,3.32000
3.30452,3.34000
3.31098,3.36000
3.31825,3.38000
3.32525,3.40000
3.33205,3.42000
3.33923,3.44000
3.34658,3.46000
3.35395,3.48000
3.36189,3.50000
3.36917,3.52000
3.37743,3.54000
3.38543,3.56000
3.39324,3.58000
3.40206,3.60000
3.41061,3.62000
3.41906,3.64000
3.42844,3.66000
3.43774,3.68000
3.44700,3.70000
3.45700,3.72000
3.46724,3.74000
3.47750,3.76000
3.48852,3.78000
3.49963,3.80000
3.51115,3.82000
3.52346,3.84000
3.53625,3.86000
3.54920,3.88000
3.56292,3.90000
3.57696,3.92000
3.59227,3.94000
3.60810,3.96000
3.62524,3.98000
3.64250,4.00000
3.66158,4.02000
3.66000,4.01842
2.97438,5.00000
2.96000,4.98789
2.95000,4.98000
2.94000,4.97211
2.92357,4.96000
2.92000,4.95737
2.90000,4.94350
2.89500,4.94000
2.88000,4.93000
2.86385,4.92000
2.84000,4.90591
2.82917,4.90000
2.82000,4.89476
2.80000,4.88409
2.79182,4.88000
2.78000,4.87435
2.76000,4.86478
2.74900,4.86000
2.74000,4.85625
2.72000,4.84792
2.70100,4.84000
2.68000,4.83240
2.66000,4.82500
2.64556,4.82000
2.62000,4.81148
2.60000,4.80556
2.58125,4.80000
2.56000,4.79370
2.54000,4.78821
2.52000,4.78310
2.50714,4.78000
2.48000,4.77300
2.46000,4.76833
2.44000,4.76419
2.42143,4.76000
2.40000,4.75581
2.38000,4.75219
2.36000,4.74844
2.34000,4.74455
2.31167,4.74000
2.28000,4.73485
2.26000,4.73147
2.24000,4.72853
2.22000,4.72583
2.20000,4.72306
2.17800,4.72000
2.16000,4.71757
2.14000,4.71528
2.12000,4.71270
2.10000,4.71054
2.08000,4.70816
2.06000,4.70605
2.04000,4.70385
2.02000,4.70179
2.00250,4.70000
1.98000,4.69775
1.96000,4.69625
1.94000,4.69425
1.92000,4.69244
1.90000,4.69098
1.88000,4.68929
1.86000,4.68756
1.84000,4.68595
1.82000,4.68452
1.80000,4.68302
1.78000,4.68163
1.75667,4.68000
1.72000,4.67791
1.70000,4.67659
1.68000,4.67523
1.66000,4.67400
1.64000,4.67311
1.62000,4.67178
1.60000,4.67089
1.58000,4.66978
1.56000,4.66891
1.54000,4.66787
1.52000,4.66674
1.50000,4.66574
1.48000,4.66489
1.46000,4.66404
1.44000,4.66319
1.42000,4.66271
1.40000,4.66184
1.38000,4.66102
1.35500,4.66000
1.32000,4.65896
1.30000,4.65816
1.28000,4.65740
1.26000,4.65694
1.24000,4.65620
1.22000,4.65580
1.20000,4.65500
1.18000,4.65460
1.16000,4.65420
1.14000,4.65353
1.12000,4.65314
1.10000,4.65260
1.08000,4.65196
1.06000,4.65157
1.04000,4.65118
1.02000,4.65078
1.00000,4.65058
0.98000,4.65019
0.96000,4.64981
0.94000,4.64942
0.92000,4.64904
0.90000,4.64865
0.88000,4.64865
0.86000,4.64827
0.84000,4.64811
0.82000,4.64774
0.80000,4.64750
0.78000,4.64736
0.76000,4.64712
0.74000,4.64698
0.72000,4.64673
0.70000,4.64660
0.68000,4.64660
0.66000,4.64635
0.64000,4.64623
0.62000,4.64623
0.60000,4.64623
0.58000,4.64623
0.56000,4.64585
0.54000,4.64585
0.52000,4.64585
0.50000,4.64585
0.46000,4.64585
0.44000,4.64585
0.42000,4.64623
0.38000,4.64623
0.36000,4.64623
0.34000,4.64635
0.32000,4.64660
0.30000,4.64660
0.28000,4.64673
0.26000,4.64698
0.24000,4.64712
0.22000,4.64736
0.20000,4.64750
0.18000,4.64774
0.16000,4.64811
0.14000,4.64827
0.12000,4.64865
0.10000,4.64865
0.08000,4.64904
0.06000,4.64942
0.04000,4.64981
0.02000,4.65019
0.00000,4.65058
4.00000,4.23645
3.98000,4.22862
3.95917,4.22000
3.94000,4.21179
3.91462,4.20000
3.90000,4.19269
3.87615,4.18000
3.86000,4.17160
3.84067,4.16000
3.82000,4.14792
3.80813,4.14000
3.80000,4.13458
3.77813,4.12000
3.76000,4.10682
3.75118,4.10000
3.74000,4.09095
3.72647,4.08000
3.72000,4.07450
3.70389,4.06000
3.70000,4.05650
3.68167,4.04000
3.68000,4.03842
