XCOORD,YCOORD
2.27178,0.00000
2.27696,0.02000
2.28206,0.04000
2.28723,0.06000
2.29238,0.08000
2.29752,0.10000
2.30265,0.12000
2.30762,0.14000
2.31270,0.16000
2.31770,0.18000
2.32270,0.20000
2.32770,0.22000
2.33270,0.24000
2.33768,0.26000
2.34270,0.28000
2.34750,0.30000
2.35242,0.32000
2.35727,0.34000
2.36212,0.36000
2.36704,0.38000
2.37194,0.40000
2.37663,0.42000
2.38153,0.44000
2.38622,0.46000
2.39103,0.48000
2.39577,0.50000
2.40052,0.52000
2.40526,0.54000
2.40990,0.56000
2.41469,0.58000
2.41927,0.60000
2.42389,0.62000
2.42853,0.64000
2.43316,0.66000
2.43777,0.68000
2.44242,0.70000
2.44691,0.72000
2.45138,0.74000
2.45602,0.76000
2.46053,0.78000
2.46500,0.80000
2.46946,0.82000
2.47387,0.84000
2.47837,0.86000
2.48272,0.88000
2.48714,0.90000
2.49154,0.92000
2.49593,0.94000
2.50033,0.96000
2.50473,0.98000
2.50900,1.00000
2.51337,1.02000
2.51764,1.04000
2.52191,1.06000
2.52618,1.08000
2.53034,1.10000
2.53466,1.12000
2.53875,1.14000
2.54307,1.16000
2.54724,1.18000
2.55138,1.20000
2.55547,1.22000
2.55965,1.24000
2.56365,1.26000
2.56779,1.28000
2.57188,1.30000
2.57588,1.32000
2.57988,1.34000
2.58393,1.36000
2.58798,1.38000
2.59193,1.40000
2.59598,1.42000
2.59988,1.44000
2.60378,1.46000
2.60768,1.48000
2.61148,1.50000
2.61543,1.52000
2.61937,1.54000
2.62312,1.56000
2.62696,1.58000
2.63076,1.60000
2.63456,1.62000
2.63833,1.64000
2.64192,1.66000
2.64577,1.68000
2.64948,1.70000
2.65312,1.72000
2.65671,1.74000
2.66039,1.76000
2.66408,1.78000
2.66760,1.80000
2.67122,1.82000
2.67473,1.84000
2.67824,1.86000
2.68178,1.88000
2.68534,1.90000
2.68875,1.92000
2.69225,1.94000
2.69563,1.96000
2.69901,1.98000
2.70239,2.00000
2.70577,2.02000
2.70900,2.04000
2.71232,2.06000
2.71574,2.08000
2.71897,2.10000
2.72221,2.12000
2.72522,2.14000
2.72851,2.16000
2.73167,2.18000
2.73470,2.20000
2.73773,2.22000
2.74077,2.24000
2.74391,2.26000
2.74703,2.28000
2.74984,2.30000
2.75286,2.32000
2.75565,2.34000
2.75855,2.36000
2.76145,2.38000
2.76410,2.40000
2.76705,2.42000
2.76983,2.44000
