XCOORD,YCOORD
2.67640,0.00000
2.68216,0.02000
2.68808,0.04000
2.69384,0.06000
2.69976,0.08000
2.70556,0.10000
2.71137,0.12000
2.71718,0.14000
2.72301,0.16000
2.72886,0.18000
2.73472,0.20000
2.74057,0.22000
2.74631,0.24000
2.75221,0.26000
2.75795,0.28000
2.76385,0.30000
2.76959,0.32000
2.77545,0.34000
2.78124,0.36000
2.78702,0.38000
2.79275,0.40000
2.79858,0.42000
2.80442,0.44000
2.81025,0.46000
2.81605,0.48000
2.82192,0.50000
2.82765,0.52000
2.83347,0.54000
2.83924,0.56000
2.84500,0.58000
2.85085,0.60000
2.85667,0.62000
2.86248,0.64000
2.86829,0.66000
2.87405,0.68000
2.87991,0.70000
2.88578,0.72000
2.89157,0.74000
2.89746,0.76000
2.90322,0.78000
2.90904,0.80000
2.91496,0.82000
2.92079,0.84000
2.92664,0.86000
2.93248,0.88000
2.93830,0.90000
2.94420,0.92000
2.95009,0.94000
2.95595,0.96000
2.96187,0.98000
2.96773,1.00000
2.97355,1.02000
2.97954,1.04000
2.98541,1.06000
2.99128,1.08000
2.99731,1.10000
3.00321,1.12000
3.00917,1.14000
3.01509,1.16000
3.02103,1.18000
3.02701,1.20000
3.03311,1.22000
3.03896,1.24000
3.04500,1.26000
3.05104,1.28000
3.05705,1.30000
3.06314,1.32000
3.06913,1.34000
3.07524,1.36000
3.08126,1.38000
3.08748,1.40000
3.09350,1.42000
3.09970,1.44000
3.10578,1.46000
3.11198,1.48000
3.11810,1.50000
3.12430,1.52000
3.13050,1.54000
3.13667,1.56000
3.14293,1.58000
3.14929,1.60000
3.15557,1.62000
3.16194,1.64000
3.16814,1.66000
3.17448,1.68000
3.18093,1.70000
3.18726,1.72000
3.19358,1.74000
3.20011,1.76000
3.20649,1.78000
3.21309,1.80000
3.21968,1.82000
3.22613,1.84000
3.23272,1.86000
3.23924,1.88000
3.24582,1.90000
3.25256,1.92000
3.25922,1.94000
3.26589,1.96000
3.27270,1.98000
3.27944,2.00000
3.28625,2.02000
3.29307,2.04000
3.30011,2.06000
3.30701,2.08000
3.31391,2.10000
3.32103,2.12000
3.32802,2.14000
3.33512,2.16000
3.34224,2.18000
3.34940,2.20000
3.35655,2.22000
3.36398,2.24000
3.37120,2.26000
3.37864,2.28000
3.38605,2.30000
3.39346,2.32000
3.40111,2.34000
3.40862,2.36000
3.41633,2.38000
3.42392,2.40000
3.43167,2.42000
3.43961,2.44000
3.44740,2.46000
3.45539,2.48000
3.46355,2.50000
3.47160,2.52000
3.47986,2.54000
3.48797,2.56000
3.49630,2.58000
3.50479,2.60000
3.51319,2.62000
3.52181,2.64000
3.53056,2.66000
3.53930,2.68000
3.54814,2.70000
3.55700,2.72000
3.56623,2.74000
3.57544,2.76000
3.58456,2.78000
3.59397,2.80000
3.60343,2.82000
3.61318,2.84000
3.62288,2.86000
3.63277,2.88000
3.64292,2.90000
3.65297,2.92000
3.66333,2.94000
3.67381,2.96000
3.68435,2.98000
3.69525,3.00000
3.70607,3.02000
3.71717,3.04000
3.72864,3.06000
3.74017,3.08000
3.75190,3.10000
3.76362,3.12000
3.77596,3.14000
3.78825,3.16000
3.80089,3.18000
3.81364,3.20000
3.82673,3.22000
3.84019,3.24000
3.85377,3.26000
3.86750,3.28000
3.88173,3.30000
3.89627,3.32000
3.91118,3.34000
3.92660,3.36000
3.94220,3.38000
3.95812,3.40000
3.97437,3.42000
3.99128,3.44000
3.98000,3.42675
4.00000,3.45025
