XCOORD,YCOORD
2.84526,0.00000
2.85142,0.02000
2.85756,0.04000
2.86378,0.06000
2.86993,0.08000
2.87604,0.10000
2.88231,0.12000
2.88843,0.14000
2.89462,0.16000
2.90082,0.18000
2.90689,0.20000
2.91311,0.22000
2.91931,0.24000
2.92553,0.26000
2.93168,0.28000
2.93792,0.30000
2.94405,0.32000
2.95023,0.34000
2.95651,0.36000
2.96269,0.38000
2.96885,0.40000
2.97512,0.42000
2.98132,0.44000
2.98752,0.46000
2.99383,0.48000
3.00008,0.50000
3.00633,0.52000
3.01252,0.54000
3.01882,0.56000
3.02512,0.58000
3.03142,0.60000
3.03770,0.62000
3.04405,0.64000
3.05032,0.66000
3.05669,0.68000
3.06296,0.70000
3.06927,0.72000
3.07569,0.74000
3.08202,0.76000
3.08837,0.78000
3.09472,0.80000
3.10122,0.82000
3.10756,0.84000
3.11397,0.86000
3.12041,0.88000
3.12686,0.90000
3.13331,0.92000
3.13975,0.94000
3.14625,0.96000
3.15275,0.98000
3.15924,1.00000
3.16580,1.02000
3.17235,1.04000
3.17890,1.06000
3.18551,1.08000
3.19205,1.10000
3.19872,1.12000
3.20538,1.14000
3.21198,1.16000
3.21870,1.18000
3.22530,1.20000
3.23209,1.22000
3.23886,1.24000
3.24553,1.26000
3.25230,1.28000
3.25920,1.30000
3.26593,1.32000
3.27277,1.34000
3.27973,1.36000
3.28658,1.38000
3.29355,1.40000
3.30045,1.42000
3.30736,1.44000
3.31440,1.46000
3.32138,1.48000
3.32853,1.50000
3.33565,1.52000
3.34269,1.54000
3.34981,1.56000
3.35708,1.58000
3.36425,1.60000
3.37142,1.62000
3.37876,1.64000
3.38600,1.66000
3.39343,1.68000
3.40087,1.70000
3.40825,1.72000
3.41563,1.74000
3.42320,1.76000
3.43069,1.78000
3.43832,1.80000
3.44598,1.82000
3.45370,1.84000
3.46130,1.86000
3.46910,1.88000
3.47687,1.90000
3.48475,1.92000
3.49276,1.94000
3.50071,1.96000
3.50856,1.98000
3.51677,2.00000
3.52490,2.02000
3.53302,2.04000
3.54116,2.06000
3.54947,2.08000
3.55796,2.10000
3.56628,2.12000
3.57473,2.14000
3.58333,2.16000
3.59185,2.18000
3.60055,2.20000
3.60934,2.22000
3.61811,2.24000
3.62700,2.26000
3.63607,2.28000
3.64506,2.30000
3.65420,2.32000
3.66352,2.34000
3.67276,2.36000
3.68218,2.38000
3.69165,2.40000
3.70128,2.42000
3.71083,2.44000
3.72060,2.46000
3.73048,2.48000
3.74060,2.50000
3.75061,2.52000
3.76085,2.54000
3.77099,2.56000
3.78160,2.58000
3.79213,2.60000
3.80266,2.62000
3.81354,2.64000
3.82449,2.66000
3.83551,2.68000
3.84679,2.70000
3.85805,2.72000
3.86961,2.74000
3.88120,2.76000
3.89320,2.78000
3.90520,2.80000
3.91740,2.82000
3.92973,2.84000
3.94208,2.86000
3.95486,2.88000
3.96775,2.90000
3.98099,2.92000
3.99435,2.94000
3.98000,2.91851
4.00000,2.94830
