XCOORD,YCOORD
1.49316,0.00000
1.49768,0.02000
1.50190,0.04000
1.50614,0.06000
1.51035,0.08000
1.51456,0.10000
1.51875,0.12000
1.52259,0.14000
1.52649,0.16000
1.53035,0.18000
1.53421,0.20000
1.53804,0.22000
1.54158,0.24000
1.54509,0.26000
1.54860,0.28000
1.55211,0.30000
1.55554,0.32000
1.55875,0.34000
1.56193,0.36000
1.56518,0.38000
1.56825,0.40000
1.57125,0.42000
1.57411,0.44000
1.57727,0.46000
1.57982,0.48000
1.58268,0.50000
1.58527,0.52000
1.58782,0.54000
1.59036,0.56000
1.59291,0.58000
1.59537,0.60000
1.59759,0.62000
1.59981,0.64000
1.60200,0.66000
1.60418,0.68000
1.60611,0.70000
1.60796,0.72000
1.60981,0.74000
1.61151,0.76000
1.61340,0.78000
1.61491,0.80000
1.61635,0.82000
1.61788,0.84000
1.61904,0.86000
1.62057,0.88000
1.62173,0.90000
1.62288,0.92000
1.62373,0.94000
1.62451,0.96000
1.62529,0.98000
1.62608,1.00000
1.62686,1.02000
1.62740,1.04000
1.62780,1.06000
1.62820,1.08000
1.62837,1.10000
1.62837,1.12000
1.62854,1.14000
1.62854,1.16000
1.62812,1.18000
1.62812,1.20000
1.62745,1.22000
1.62702,1.24000
1.62660,1.26000
1.62574,1.28000
1.62489,1.30000
1.62370,1.32000
1.62283,1.34000
1.62152,1.36000
1.62022,1.38000
1.61841,1.40000
1.61705,1.42000
1.61512,1.44000
1.61326,1.46000
1.61093,1.48000
1.60881,1.50000
1.60643,1.52000
1.60405,1.54000
1.60119,1.56000
1.59829,1.58000
1.59525,1.60000
1.59195,1.62000
1.58875,1.64000
1.58487,1.66000
1.58128,1.68000
1.57711,1.70000
1.57289,1.72000
1.56868,1.74000
1.56395,1.76000
1.55917,1.78000
1.55378,1.80000
1.54861,1.82000
1.54306,1.84000
1.53686,1.86000
1.53088,1.88000
1.52441,1.90000
1.51788,1.92000
1.51061,1.94000
1.50333,1.96000
1.49594,1.98000
1.48781,2.00000
1.47903,2.02000
1.47065,2.04000
1.46161,2.06000
1.45167,2.08000
1.44172,2.10000
1.43138,2.12000
1.42036,2.14000
1.40893,2.16000
1.39667,2.18000
1.38423,2.20000
1.37115,2.22000
1.35720,2.24000
1.34292,2.26000
1.32739,2.28000
1.31174,2.30000
1.29500,2.32000
1.27667,2.34000
1.25762,2.36000
1.23842,2.38000
1.22000,2.39667
1.21650,2.40000
1.20000,2.41500
1.19421,2.42000
1.18000,2.43227
1.17056,2.44000
1.16000,2.44826
1.14412,2.46000
1.14000,2.46318
1.11687,2.48000
1.10000,2.49174
1.08733,2.50000
1.08000,2.50458
1.06000,2.51696
1.05500,2.52000
1.04000,2.52840
1.01917,2.54000
1.00000,2.54958
0.97917,2.56000
0.96000,2.56920
0.93500,2.58000
0.92000,2.58600
0.90000,2.59400
0.88333,2.60000
0.86000,2.60808
0.84000,2.61444
0.82125,2.62000
0.80000,2.62630
0.78000,2.63148
0.76000,2.63593
0.74167,2.64000
0.72000,2.64481
0.70000,2.64821
0.68000,2.65148
0.66000,2.65444
0.64000,2.65679
0.61500,2.66000
0.58000,2.66259
0.56000,2.66393
0.54000,2.66464
0.52000,2.66536
0.50000,2.66536
0.48000,2.66536
0.46000,2.66464
0.44000,2.66393
0.42000,2.66259
0.38500,2.66000
0.36000,2.65679
0.34000,2.65444
0.32000,2.65148
0.30000,2.64821
0.28000,2.64481
0.25833,2.64000
0.24000,2.63593
0.22000,2.63148
0.20000,2.62630
0.17875,2.62000
0.16000,2.61444
0.14000,2.60808
0.11667,2.60000
0.10000,2.59400
0.08000,2.58600
0.06500,2.58000
0.04000,2.56920
0.02083,2.56000
0.00000,2.54958
0.02000,2.55960
