XCOORD,YCOORD
3.62028,0.00000
3.62799,0.02000
3.63567,0.04000
3.64341,0.06000
3.65107,0.08000
3.65881,0.10000
3.66657,0.12000
3.67441,0.14000
3.68220,0.16000
3.69000,0.18000
3.69790,0.20000
3.70574,0.22000
3.71366,0.24000
3.72165,0.26000
3.72960,0.28000
3.73753,0.30000
3.74557,0.32000
3.75358,0.34000
3.76168,0.36000
3.76983,0.38000
3.77795,0.40000
3.78610,0.42000
3.79433,0.44000
3.80251,0.46000
3.81076,0.48000
3.81900,0.50000
3.82735,0.52000
3.83568,0.54000
3.84408,0.56000
3.85244,0.58000
3.86089,0.60000
3.86940,0.62000
3.87790,0.64000
3.88653,0.66000
3.89509,0.68000
3.90367,0.70000
3.91242,0.72000
3.92103,0.74000
3.92982,0.76000
3.93860,0.78000
3.94742,0.80000
3.95626,0.82000
3.96521,0.84000
3.97414,0.86000
3.98315,0.88000
3.99224,0.90000
3.98000,0.87301
4.00000,0.91712
