XCOORD,YCOORD
1.38216,0.00000
1.38647,0.02000
1.39078,0.04000
1.39510,0.06000
1.39940,0.08000
1.40333,0.10000
1.40725,0.12000
1.41140,0.14000
1.41540,0.16000
1.41900,0.18000
1.42288,0.20000
1.42647,0.22000
1.43000,0.24000
1.43340,0.26000
1.43667,0.28000
1.44020,0.30000
1.44333,0.32000
1.44647,0.34000
1.44940,0.36000
1.45220,0.38000
1.45540,0.40000
1.45816,0.42000
1.46098,0.44000
1.46340,0.46000
1.46580,0.48000
1.46837,0.50000
1.47082,0.52000
1.47300,0.54000
1.47531,0.56000
1.47735,0.58000
1.47939,0.60000
1.48143,0.62000
1.48312,0.64000
1.48510,0.66000
1.48673,0.68000
1.48812,0.70000
1.48979,0.72000
1.49104,0.74000
1.49255,0.76000
1.49383,0.78000
1.49468,0.80000
1.49587,0.82000
1.49674,0.84000
1.49761,0.86000
1.49804,0.88000
1.49889,0.90000
1.49933,0.92000
1.49978,0.94000
1.49978,0.96000
1.50022,0.98000
1.50022,1.00000
1.50022,1.02000
1.49977,1.04000
1.49977,1.06000
1.49930,1.08000
1.49884,1.10000
1.49791,1.12000
1.49738,1.14000
1.49643,1.16000
1.49548,1.18000
1.49405,1.20000
1.49293,1.22000
1.49146,1.24000
1.48951,1.26000
1.48805,1.28000
1.48610,1.30000
1.48415,1.32000
1.48175,1.34000
1.47923,1.36000
1.47667,1.38000
1.47410,1.40000
1.47132,1.42000
1.46816,1.44000
1.46500,1.46000
1.46135,1.48000
1.45757,1.50000
1.45361,1.52000
1.44972,1.54000
1.44528,1.56000
1.44086,1.58000
1.43618,1.60000
1.43114,1.62000
1.42600,1.64000
1.42029,1.66000
1.41469,1.68000
1.40844,1.70000
1.40219,1.72000
1.39581,1.74000
1.38871,1.76000
1.38161,1.78000
1.37367,1.80000
1.36567,1.82000
1.35759,1.84000
1.34862,1.86000
1.33964,1.88000
1.33000,1.90000
1.32036,1.92000
1.30962,1.94000
1.29880,1.96000
1.28680,1.98000
1.27480,2.00000
1.26208,2.02000
1.24875,2.04000
1.23500,2.06000
1.22043,2.08000
1.20429,2.10000
1.18810,2.12000
1.17050,2.14000
1.15211,2.16000
1.13278,2.18000
1.12000,2.19211
1.11167,2.20000
1.10000,2.21105
1.09000,2.22000
1.08000,2.22850
1.06562,2.24000
1.06000,2.24450
1.04062,2.26000
1.02000,2.27476
1.01267,2.28000
1.00000,2.28864
0.98214,2.30000
0.96000,2.31318
0.94846,2.32000
0.94000,2.32500
0.92000,2.33591
0.91182,2.34000
0.90000,2.34565
0.88000,2.35522
0.86900,2.36000
0.86000,2.36391
0.84000,2.37261
0.82111,2.38000
0.80000,2.38708
0.78000,2.39375
0.75857,2.40000
0.74000,2.40542
0.72000,2.41042
0.70000,2.41542
0.67750,2.42000
0.66000,2.42292
0.64000,2.42625
0.62000,2.42920
0.60000,2.43160
0.58000,2.43320
0.56000,2.43480
0.54000,2.43625
0.52000,2.43640
0.50000,2.43708
0.48000,2.43640
0.46000,2.43625
0.44000,2.43480
0.42000,2.43320
0.40000,2.43160
0.38000,2.42920
0.36000,2.42625
0.34000,2.42292
0.32250,2.42000
0.30000,2.41542
0.28000,2.41042
0.26000,2.40542
0.24143,2.40000
0.22000,2.39375
0.20000,2.38708
0.17889,2.38000
0.16000,2.37261
0.14000,2.36391
0.13100,2.36000
0.12000,2.35522
0.10000,2.34565
0.08818,2.34000
0.08000,2.33591
0.06000,2.32500
0.05154,2.32000
0.04000,2.31318
0.01786,2.30000
0.00000,2.28864
0.02000,2.30136
