XCOORD,YCOORD
1.04031,0.00000
1.04548,0.02000
1.05065,0.04000
1.05531,0.06000
1.06031,0.08000
1.06469,0.10000
1.06906,0.12000
1.07344,0.14000
1.07774,0.16000
1.08156,0.18000
1.08531,0.20000
1.08906,0.22000
1.09281,0.24000
1.09594,0.26000
1.09906,0.28000
1.10219,0.30000
1.10515,0.32000
1.10818,0.34000
1.11061,0.36000
1.11344,0.38000
1.11531,0.40000
1.11781,0.42000
1.11969,0.44000
1.12212,0.46000
1.12344,0.48000
1.12531,0.50000
1.12656,0.52000
1.12781,0.54000
1.12906,0.56000
1.13031,0.58000
1.13129,0.60000
1.13194,0.62000
1.13258,0.64000
1.13258,0.66000
1.13323,0.68000
1.13323,0.70000
1.13323,0.72000
1.13300,0.74000
1.13233,0.76000
1.13167,0.78000
1.13100,0.80000
1.13033,0.82000
1.12900,0.84000
1.12767,0.86000
1.12633,0.88000
1.12448,0.90000
1.12241,0.92000
1.12034,0.94000
1.11815,0.96000
1.11536,0.98000
1.11250,1.00000
1.10964,1.02000
1.10630,1.04000
1.10269,1.06000
1.09885,1.08000
1.09500,1.10000
1.09080,1.12000
1.08600,1.14000
1.08120,1.16000
1.07625,1.18000
1.07042,1.20000
1.06458,1.22000
1.05870,1.24000
1.05174,1.26000
1.04478,1.28000
1.03762,1.30000
1.02955,1.32000
1.02136,1.34000
1.01250,1.36000
1.00333,1.38000
0.99316,1.40000
0.98263,1.42000
0.97167,1.44000
0.95944,1.46000
0.94722,1.48000
0.93353,1.50000
0.91933,1.52000
0.90333,1.54000
0.88733,1.56000
0.86929,1.58000
0.85000,1.60000
0.84000,1.60929
0.82750,1.62000
0.82000,1.62643
0.80417,1.64000
0.80000,1.64357
0.77700,1.66000
0.76000,1.67133
0.74556,1.68000
0.74000,1.68357
0.72000,1.69533
0.71000,1.70000
0.70000,1.70467
0.68000,1.71400
0.66500,1.72000
0.64000,1.72867
0.62000,1.73437
0.59667,1.74000
0.58000,1.74312
0.56000,1.74688
0.54000,1.74937
0.52000,1.75062
0.50000,1.75062
0.48000,1.75062
0.46000,1.74937
0.44000,1.74688
0.42000,1.74312
0.40333,1.74000
0.38000,1.73437
0.36000,1.72867
0.33500,1.72000
0.32000,1.71400
0.30000,1.70467
0.29000,1.70000
0.28000,1.69533
0.26000,1.68357
0.25444,1.68000
0.24000,1.67133
0.22300,1.66000
0.20000,1.64357
0.19583,1.64000
0.18000,1.62643
0.17250,1.62000
0.16000,1.60929
0.15000,1.60000
0.13071,1.58000
0.11267,1.56000
0.09667,1.54000
0.08067,1.52000
0.06647,1.50000
0.05278,1.48000
0.04056,1.46000
0.02833,1.44000
0.01737,1.42000
0.00684,1.40000
0.00000,1.38700
