XCOORD,YCOORD
3.58680,0.00000
3.59433,0.02000
3.60197,0.04000
3.60955,0.06000
3.61722,0.08000
3.62492,0.10000
3.63263,0.12000
3.64029,0.14000
3.64806,0.16000
3.65580,0.18000
3.66362,0.20000
3.67144,0.22000
3.67925,0.24000
3.68711,0.26000
3.69497,0.28000
3.70295,0.30000
3.71087,0.32000
3.71877,0.34000
3.72684,0.36000
3.73480,0.38000
3.74287,0.40000
3.75095,0.42000
3.75899,0.44000
3.76716,0.46000
3.77533,0.48000
3.78351,0.50000
3.79173,0.52000
3.80006,0.54000
3.80832,0.56000
3.81659,0.58000
3.82500,0.60000
3.83339,0.62000
3.84176,0.64000
3.85024,0.66000
3.85872,0.68000
3.86726,0.70000
3.87589,0.72000
3.88448,0.74000
3.89307,0.76000
3.90179,0.78000
3.91050,0.80000
3.91931,0.82000
3.92801,0.84000
3.93694,0.86000
3.94581,0.88000
3.95475,0.90000
3.96371,0.92000
3.97272,0.94000
3.98182,0.96000
3.99089,0.98000
3.98000,0.95597
4.00000,0.99986
