XCOORD,YCOORD
0.38143,0.00000
0.36375,0.02000
0.34875,0.04000
0.33500,0.06000
0.32333,0.08000
0.31364,0.10000
0.30300,0.12000
0.29417,0.14000
0.28636,0.16000
0.27917,0.18000
0.27154,0.20000
0.26538,0.22000
0.25929,0.24000
0.25462,0.26000
0.24929,0.28000
0.24500,0.30000
0.24071,0.32000
0.23667,0.34000
0.23357,0.36000
0.23071,0.38000
0.22786,0.40000
0.22500,0.42000
0.22357,0.44000
0.22214,0.46000
0.22071,0.48000
0.21933,0.50000
0.21933,0.52000
0.21933,0.54000
0.21933,0.56000
0.21933,0.58000
0.22077,0.60000
0.22231,0.62000
0.22385,0.64000
0.22643,0.66000
0.22846,0.68000
0.23154,0.70000
0.23462,0.72000
0.23923,0.74000
0.24417,0.76000
0.24917,0.78000
0.25417,0.80000
0.26091,0.82000
0.26700,0.84000
0.27545,0.86000
0.28333,0.88000
0.29300,0.90000
0.30375,0.92000
0.31667,0.94000
0.33000,0.96000
0.34714,0.98000
0.36500,1.00000
0.36000,0.99500
0.38000,1.01286
0.39000,1.02000
0.40000,1.02833
0.41750,1.04000
0.42000,1.04143
0.44000,1.05000
0.46000,1.05571
0.49000,1.06000
0.51000,1.06000
0.48000,1.05857
0.50000,1.06125
0.52000,1.05857
0.54000,1.05571
0.56000,1.05000
0.58250,1.04000
0.58000,1.04143
0.60000,1.02833
0.61000,1.02000
0.62000,1.01286
0.63500,1.00000
0.65286,0.98000
0.67000,0.96000
0.68333,0.94000
0.69625,0.92000
0.70700,0.90000
0.71667,0.88000
0.72455,0.86000
0.73300,0.84000
0.73909,0.82000
0.74583,0.80000
0.75083,0.78000
0.75583,0.76000
0.76077,0.74000
0.76538,0.72000
0.76846,0.70000
0.77154,0.68000
0.77357,0.66000
0.77615,0.64000
0.77769,0.62000
0.77923,0.60000
0.78067,0.58000
0.78067,0.54000
0.78067,0.52000
0.78067,0.50000
0.77929,0.48000
0.77786,0.46000
0.77643,0.44000
0.77500,0.42000
0.77214,0.40000
0.76929,0.38000
0.76643,0.36000
0.76333,0.34000
0.75929,0.32000
0.75500,0.30000
0.75071,0.28000
0.74538,0.26000
0.74071,0.24000
0.73462,0.22000
0.72846,0.20000
0.72083,0.18000
0.71364,0.16000
0.70583,0.14000
0.69700,0.12000
0.68636,0.10000
0.67667,0.08000
0.66500,0.06000
0.65125,0.04000
0.63625,0.02000
0.61857,0.00000
0.62000,0.00143
