XCOORD,YCOORD
3.67546,0.00000
3.68322,0.02000
3.69104,0.04000
3.69884,0.06000
3.70665,0.08000
3.71453,0.10000
3.72238,0.12000
3.73033,0.14000
3.73827,0.16000
3.74620,0.18000
3.75425,0.20000
3.76218,0.22000
3.77028,0.24000
3.77836,0.26000
3.78638,0.28000
3.79452,0.30000
3.80266,0.32000
3.81085,0.34000
3.81903,0.36000
3.82726,0.38000
3.83557,0.40000
3.84383,0.42000
3.85213,0.44000
3.86052,0.46000
3.86896,0.48000
3.87738,0.50000
3.88584,0.52000
3.89433,0.54000
3.90285,0.56000
3.91140,0.58000
3.92006,0.60000
3.92865,0.62000
3.93734,0.64000
3.94606,0.66000
3.95482,0.68000
3.96361,0.70000
3.97244,0.72000
3.98125,0.74000
3.99024,0.76000
3.99922,0.78000
4.00000,0.78176
