XCOORD,YCOORD
3.09819,0.00000
3.10473,0.02000
3.11134,0.04000
3.11804,0.06000
3.12477,0.08000
3.13142,0.10000
3.13804,0.12000
3.14480,0.14000
3.15142,0.16000
3.15815,0.18000
3.16483,0.20000
3.17158,0.22000
3.17829,0.24000
3.18500,0.26000
3.19179,0.28000
3.19855,0.30000
3.20545,0.32000
3.21215,0.34000
3.21896,0.36000
3.22576,0.38000
3.23266,0.40000
3.23951,0.42000
3.24636,0.44000
3.25322,0.46000
3.26021,0.48000
3.26702,0.50000
3.27397,0.52000
3.28092,0.54000
3.28787,0.56000
3.29479,0.58000
3.30179,0.60000
3.30885,0.62000
3.31590,0.64000
3.32295,0.66000
3.33000,0.68000
3.33703,0.70000
3.34413,0.72000
3.35131,0.74000
3.35846,0.76000
3.36562,0.78000
3.37287,0.80000
3.38007,0.82000
3.38728,0.84000
3.39455,0.86000
3.40185,0.88000
3.40903,0.90000
3.41647,0.92000
3.42381,0.94000
3.43120,0.96000
3.43856,0.98000
3.44598,1.00000
3.45351,1.02000
3.46098,1.04000
3.46847,1.06000
3.47608,1.08000
3.48362,1.10000
3.49124,1.12000
3.49884,1.14000
3.50648,1.16000
3.51425,1.18000
3.52195,1.20000
3.52969,1.22000
3.53754,1.24000
3.54532,1.26000
3.55325,1.28000
3.56119,1.30000
3.56904,1.32000
3.57718,1.34000
3.58508,1.36000
3.59325,1.38000
3.60137,1.40000
3.60951,1.42000
3.61762,1.44000
3.62587,1.46000
3.63413,1.48000
3.64256,1.50000
3.65092,1.52000
3.65941,1.54000
3.66782,1.56000
3.67636,1.58000
3.68483,1.60000
3.69347,1.62000
3.70214,1.64000
3.71095,1.66000
3.71974,1.68000
3.72853,1.70000
3.73748,1.72000
3.74640,1.74000
3.75553,1.76000
3.76451,1.78000
3.77372,1.80000
3.78292,1.82000
3.79223,1.84000
3.80152,1.86000
3.81090,1.88000
3.82045,1.90000
3.83009,1.92000
3.83972,1.94000
3.84945,1.96000
3.85917,1.98000
3.86898,2.00000
3.87897,2.02000
3.88907,2.04000
3.89915,2.06000
3.90934,2.08000
3.91971,2.10000
3.93010,2.12000
3.94067,2.14000
3.95117,2.16000
3.96184,2.18000
3.97265,2.20000
3.98363,2.22000
3.99455,2.24000
4.00000,2.24982
