XCOORD,YCOORD
3.13795,0.00000
3.14467,0.02000
3.15132,0.04000
3.15808,0.06000
3.16483,0.08000
3.17153,0.10000
3.17833,0.12000
3.18513,0.14000
3.19188,0.16000
3.19872,0.18000
3.20544,0.20000
3.21228,0.22000
3.21912,0.24000
3.22588,0.26000
3.23277,0.28000
3.23966,0.30000
3.24646,0.32000
3.25340,0.34000
3.26034,0.36000
3.26719,0.38000
3.27418,0.40000
3.28116,0.42000
3.28807,0.44000
3.29507,0.46000
3.30201,0.48000
3.30910,0.50000
3.31615,0.52000
3.32315,0.54000
3.33021,0.56000
3.33725,0.58000
3.34444,0.60000
3.35156,0.62000
3.35865,0.64000
3.36589,0.66000
3.37307,0.68000
3.38021,0.70000
3.38750,0.72000
3.39475,0.74000
3.40194,0.76000
3.40928,0.78000
3.41659,0.80000
3.42399,0.82000
3.43131,0.84000
3.43861,0.86000
3.44606,0.88000
3.45346,0.90000
3.46096,0.92000
3.46846,0.94000
3.47604,0.96000
3.48351,0.98000
3.49112,1.00000
3.49872,1.02000
3.50639,1.04000
3.51402,1.06000
3.52173,1.08000
3.52947,1.10000
3.53718,1.12000
3.54496,1.14000
3.55285,1.16000
3.56069,1.18000
3.56860,1.20000
3.57651,1.22000
3.58457,1.24000
3.59258,1.26000
3.60055,1.28000
3.60867,1.30000
3.61677,1.32000
3.62496,1.34000
3.63310,1.36000
3.64136,1.38000
3.64968,1.40000
3.65800,1.42000
3.66637,1.44000
3.67488,1.46000
3.68333,1.48000
3.69189,1.50000
3.70041,1.52000
3.70910,1.54000
3.71777,1.56000
3.72653,1.58000
3.73525,1.60000
3.74408,1.62000
3.75303,1.64000
3.76193,1.66000
3.77093,1.68000
3.78008,1.70000
3.78915,1.72000
3.79836,1.74000
3.80767,1.76000
3.81696,1.78000
3.82635,1.80000
3.83574,1.82000
3.84535,1.84000
3.85496,1.86000
3.86451,1.88000
3.87437,1.90000
3.88420,1.92000
3.89402,1.94000
3.90405,1.96000
3.91409,1.98000
3.92427,2.00000
3.93454,2.02000
3.94486,2.04000
3.95528,2.06000
3.96570,2.08000
3.97636,2.10000
3.98708,2.12000
3.99783,2.14000
4.00000,2.14404
