XCOORD,YCOORD
2.72367,0.00000
2.72961,0.02000
2.73551,0.04000
2.74148,0.06000
2.74742,0.08000
2.75331,0.10000
2.75929,0.12000
2.76516,0.14000
2.77110,0.16000
2.77704,0.18000
2.78294,0.20000
2.78888,0.22000
2.79480,0.24000
2.80072,0.26000
2.80664,0.28000
2.81250,0.30000
2.81847,0.32000
2.82444,0.34000
2.83033,0.36000
2.83618,0.38000
2.84218,0.40000
2.84805,0.42000
2.85402,0.44000
2.85992,0.46000
2.86582,0.48000
2.87182,0.50000
2.87775,0.52000
2.88369,0.54000
2.88958,0.56000
2.89558,0.58000
2.90142,0.60000
2.90742,0.62000
2.91336,0.64000
2.91924,0.66000
2.92529,0.68000
2.93127,0.70000
2.93720,0.72000
2.94314,0.74000
2.94915,0.76000
2.95513,0.78000
2.96111,0.80000
2.96716,0.82000
2.97313,0.84000
2.97922,0.86000
2.98513,0.88000
2.99122,0.90000
2.99728,0.92000
3.00325,0.94000
3.00929,0.96000
3.01531,0.98000
3.02149,1.00000
3.02752,1.02000
3.03354,1.04000
3.03973,1.06000
3.04580,1.08000
3.05180,1.10000
3.05809,1.12000
3.06409,1.14000
3.07027,1.16000
3.07642,1.18000
3.08266,1.20000
3.08890,1.22000
3.09509,1.24000
3.10120,1.26000
3.10750,1.28000
3.11374,1.30000
3.12009,1.32000
3.12632,1.34000
3.13255,1.36000
3.13895,1.38000
3.14524,1.40000
3.15152,1.42000
3.15798,1.44000
3.16433,1.46000
3.17078,1.48000
3.17716,1.50000
3.18359,1.52000
3.19010,1.54000
3.19653,1.56000
3.20307,1.58000
3.20960,1.60000
3.21610,1.62000
3.22270,1.64000
3.22939,1.66000
3.23602,1.68000
3.24255,1.70000
3.24929,1.72000
3.25598,1.74000
3.26278,1.76000
3.26948,1.78000
3.27635,1.80000
3.28323,1.82000
3.29000,1.84000
3.29691,1.86000
3.30389,1.88000
3.31074,1.90000
3.31774,1.92000
3.32484,1.94000
3.33185,1.96000
3.33901,1.98000
3.34620,2.00000
3.35330,2.02000
3.36056,2.04000
3.36789,2.06000
3.37517,2.08000
3.38258,2.10000
3.38989,2.12000
3.39736,2.14000
3.40494,2.16000
3.41244,2.18000
3.42012,2.20000
3.42765,2.22000
3.43541,2.24000
3.44318,2.26000
3.45107,2.28000
3.45892,2.30000
3.46687,2.32000
3.47482,2.34000
3.48305,2.36000
3.49110,2.38000
3.49937,2.40000
3.50763,2.42000
3.51587,2.44000
3.52443,2.46000
3.53295,2.48000
3.54141,2.50000
3.55013,2.52000
3.55883,2.54000
3.56776,2.56000
3.57671,2.58000
3.58573,2.60000
3.59480,2.62000
3.60419,2.64000
3.61338,2.66000
3.62288,2.68000
3.63236,2.70000
3.64208,2.72000
3.65169,2.74000
3.66183,2.76000
3.67174,2.78000
3.68188,2.80000
3.69221,2.82000
3.70250,2.84000
3.71309,2.86000
3.72373,2.88000
3.73470,2.90000
3.74569,2.92000
3.75703,2.94000
3.76828,2.96000
3.77984,2.98000
3.79159,3.00000
3.80339,3.02000
3.81565,3.04000
3.82790,3.06000
3.84049,3.08000
3.85317,3.10000
3.86617,3.12000
3.87948,3.14000
3.89293,3.16000
3.90672,3.18000
3.92053,3.20000
3.93491,3.22000
3.94964,3.24000
3.96455,3.26000
3.97981,3.28000
3.99537,3.30000
3.98000,3.28024
4.00000,3.30581
