XCOORD,YCOORD
3.77239,0.00000
3.78037,0.02000
3.78835,0.04000
3.79642,0.06000
3.80441,0.08000
3.81246,0.10000
3.82059,0.12000
3.82866,0.14000
3.83681,0.16000
3.84500,0.18000
3.85321,0.20000
3.86146,0.22000
3.86967,0.24000
3.87798,0.26000
3.88628,0.28000
3.89467,0.30000
3.90302,0.32000
3.91144,0.34000
3.91983,0.36000
3.92834,0.38000
3.93683,0.40000
3.94539,0.42000
3.95394,0.44000
3.96261,0.46000
3.97123,0.48000
3.97994,0.50000
3.98860,0.52000
3.99734,0.54000
4.00000,0.54603
