XCOORD,YCOORD
2.42223,0.00000
2.42755,0.02000
2.43300,0.04000
2.43844,0.06000
2.44373,0.08000
2.44918,0.10000
2.45445,0.12000
2.45991,0.14000
2.46518,0.16000
2.47055,0.18000
2.47583,0.20000
2.48119,0.22000
2.48639,0.24000
2.49157,0.26000
2.49692,0.28000
2.50213,0.30000
2.50738,0.32000
2.51262,0.34000
2.51785,0.36000
2.52308,0.38000
2.52821,0.40000
2.53349,0.42000
2.53858,0.44000
2.54368,0.46000
2.54886,0.48000
2.55400,0.50000
2.55914,0.52000
2.56429,0.54000
2.56943,0.56000
2.57452,0.58000
2.57952,0.60000
2.58471,0.62000
2.58971,0.64000
2.59485,0.66000
2.59990,0.68000
2.60495,0.70000
2.60990,0.72000
2.61495,0.74000
2.61990,0.76000
2.62500,0.78000
2.63000,0.80000
2.63495,0.82000
2.63990,0.84000
2.64490,0.86000
2.64990,0.88000
2.65485,0.90000
2.65990,0.92000
2.66475,0.94000
2.66969,0.96000
2.67459,0.98000
2.67949,1.00000
2.68443,1.02000
2.68938,1.04000
2.69427,1.06000
2.69906,1.08000
2.70406,1.10000
2.70885,1.12000
2.71379,1.14000
2.71863,1.16000
2.72347,1.18000
2.72840,1.20000
2.73323,1.22000
2.73796,1.24000
2.74290,1.26000
2.74763,1.28000
2.75250,1.30000
2.75728,1.32000
2.76209,1.34000
2.76692,1.36000
2.77176,1.38000
2.77656,1.40000
2.78143,1.42000
2.78611,1.44000
2.79090,1.46000
2.79562,1.48000
2.80056,1.50000
2.80528,1.52000
2.81000,1.54000
2.81483,1.56000
2.81943,1.58000
2.82425,1.60000
2.82895,1.62000
2.83376,1.64000
2.83847,1.66000
2.84318,1.68000
2.84798,1.70000
2.85274,1.72000
2.85747,1.74000
2.86226,1.76000
2.86687,1.78000
2.87159,1.80000
2.87642,1.82000
2.88110,1.84000
2.88580,1.86000
2.89049,1.88000
2.89512,1.90000
2.89987,1.92000
2.90468,1.94000
2.90936,1.96000
2.91397,1.98000
2.91883,2.00000
2.92351,2.02000
2.92818,2.04000
2.93303,2.06000
2.93773,2.08000
2.94227,2.10000
2.94707,2.12000
2.95176,2.14000
2.95658,2.16000
2.96123,2.18000
2.96597,2.20000
2.97069,2.22000
2.97542,2.24000
2.98014,2.26000
2.98493,2.28000
2.98957,2.30000
2.99443,2.32000
2.99926,2.34000
3.00391,2.36000
3.00868,2.38000
3.01338,2.40000
