XCOORD,YCOORD
3.36503,0.00000
3.37218,0.02000
3.37945,0.04000
3.38652,0.06000
3.39372,0.08000
3.40104,0.10000
3.40816,0.12000
3.41540,0.14000
3.42276,0.16000
3.42994,0.18000
3.43733,0.20000
3.44463,0.22000
3.45194,0.24000
3.45931,0.26000
3.46665,0.28000
3.47406,0.30000
3.48144,0.32000
3.48887,0.34000
3.49639,0.36000
3.50384,0.38000
3.51133,0.40000
3.51880,0.42000
3.52639,0.44000
3.53395,0.46000
3.54147,0.48000
3.54917,0.50000
3.55673,0.52000
3.56442,0.54000
3.57206,0.56000
3.57981,0.58000
3.58760,0.60000
3.59536,0.62000
3.60307,0.64000
3.61092,0.66000
3.61875,0.68000
3.62664,0.70000
3.63454,0.72000
3.64245,0.74000
3.65047,0.76000
3.65847,0.78000
3.66647,0.80000
3.67456,0.82000
3.68262,0.84000
3.69081,0.86000
3.69899,0.88000
3.70709,0.90000
3.71544,0.92000
3.72361,0.94000
3.73199,0.96000
3.74034,0.98000
3.74870,1.00000
3.75715,1.02000
3.76559,1.04000
3.77410,1.06000
3.78257,1.08000
3.79118,1.10000
3.79979,1.12000
3.80852,1.14000
3.81723,1.16000
3.82599,1.18000
3.83482,1.20000
3.84364,1.22000
3.85250,1.24000
3.86150,1.26000
3.87058,1.28000
3.87964,1.30000
3.88862,1.32000
3.89788,1.34000
3.90708,1.36000
3.91640,1.38000
3.92566,1.40000
3.93504,1.42000
3.94452,1.44000
3.95396,1.46000
3.96351,1.48000
3.97316,1.50000
3.98291,1.52000
3.99265,1.54000
3.98000,1.51400
4.00000,1.55492
