XCOORD,YCOORD
1.29935,0.00000
1.30404,0.02000
1.30848,0.04000
1.31283,0.06000
1.31711,0.08000
1.32106,0.10000
1.32500,0.12000
1.32891,0.14000
1.33283,0.16000
1.33674,0.18000
1.34022,0.20000
1.34404,0.22000
1.34717,0.24000
1.35065,0.26000
1.35413,0.28000
1.35717,0.30000
1.36022,0.32000
1.36326,0.34000
1.36630,0.36000
1.36891,0.38000
1.37178,0.40000
1.37444,0.42000
1.37711,0.44000
1.37933,0.46000
1.38196,0.48000
1.38413,0.50000
1.38630,0.52000
1.38822,0.54000
1.39023,0.56000
1.39222,0.58000
1.39386,0.60000
1.39568,0.62000
1.39705,0.64000
1.39841,0.66000
1.39977,0.68000
1.40114,0.70000
1.40250,0.72000
1.40341,0.74000
1.40432,0.76000
1.40523,0.78000
1.40581,0.80000
1.40643,0.82000
1.40690,0.84000
1.40738,0.86000
1.40738,0.88000
1.40786,0.90000
1.40786,0.92000
1.40756,0.94000
1.40738,0.96000
1.40707,0.98000
1.40659,1.00000
1.40575,1.02000
1.40525,1.04000
1.40425,1.06000
1.40325,1.08000
1.40225,1.10000
1.40077,1.12000
1.39921,1.14000
1.39763,1.16000
1.39553,1.18000
1.39378,1.20000
1.39162,1.22000
1.38946,1.24000
1.38676,1.26000
1.38417,1.28000
1.38139,1.30000
1.37857,1.32000
1.37514,1.34000
1.37171,1.36000
1.36829,1.38000
1.36441,1.40000
1.36029,1.42000
1.35606,1.44000
1.35182,1.46000
1.34697,1.48000
1.34212,1.50000
1.33656,1.52000
1.33129,1.54000
1.32548,1.56000
1.31903,1.58000
1.31300,1.60000
1.30633,1.62000
1.29897,1.64000
1.29179,1.66000
1.28393,1.68000
1.27607,1.70000
1.26750,1.72000
1.25885,1.74000
1.24962,1.76000
1.23960,1.78000
1.22920,1.80000
1.21875,1.82000
1.20708,1.84000
1.19522,1.86000
1.18304,1.88000
1.16955,1.90000
1.15591,1.92000
1.14143,1.94000
1.12550,1.96000
1.10950,1.98000
1.09211,2.00000
1.07389,2.02000
1.06000,2.03389
1.05389,2.04000
1.04000,2.05389
1.03313,2.06000
1.02000,2.07167
1.01062,2.08000
1.00000,2.08895
0.98600,2.10000
0.98000,2.10474
0.95929,2.12000
0.94000,2.13350
0.93000,2.14000
0.92000,2.14650
0.89750,2.16000
0.88000,2.17050
0.86273,2.18000
0.84000,2.19095
0.82100,2.20000
0.80000,2.20905
0.77125,2.22000
0.76000,2.22409
0.74000,2.23095
0.72000,2.23682
0.70833,2.24000
0.68000,2.24773
0.66000,2.25174
0.64000,2.25591
0.61250,2.26000
0.58000,2.26409
0.56000,2.26591
0.54000,2.26739
0.52000,2.26773
0.50000,2.26826
0.48000,2.26773
0.46000,2.26739
0.44000,2.26591
0.42000,2.26409
0.38750,2.26000
0.36000,2.25591
0.34000,2.25174
0.32000,2.24773
0.29167,2.24000
0.28000,2.23682
0.26000,2.23095
0.24000,2.22409
0.22875,2.22000
0.20000,2.20905
0.17900,2.20000
0.16000,2.19095
0.13727,2.18000
0.12000,2.17050
0.10250,2.16000
0.08000,2.14650
0.07000,2.14000
0.06000,2.13350
0.04071,2.12000
0.02000,2.10474
0.01400,2.10000
0.00000,2.08895
