XCOORD,YCOORD
2.15000,0.00000
2.15500,0.02000
2.15989,0.04000
2.16495,0.06000
2.16989,0.08000
2.17479,0.10000
2.17968,0.12000
2.18453,0.14000
2.18926,0.16000
2.19415,0.18000
2.19903,0.20000
2.20372,0.22000
2.20840,0.24000
2.21315,0.26000
2.21774,0.28000
2.22247,0.30000
2.22707,0.32000
2.23172,0.34000
2.23637,0.36000
2.24098,0.38000
2.24554,0.40000
2.25000,0.42000
2.25440,0.44000
2.25900,0.46000
2.26341,0.48000
2.26780,0.50000
2.27233,0.52000
2.27656,0.54000
2.28100,0.56000
2.28544,0.58000
2.28967,0.60000
2.29404,0.62000
2.29830,0.64000
2.30239,0.66000
2.30670,0.68000
2.31080,0.70000
2.31506,0.72000
2.31920,0.74000
2.32330,0.76000
2.32747,0.78000
2.33151,0.80000
2.33552,0.82000
2.33965,0.84000
2.34360,0.86000
2.34756,0.88000
2.35151,0.90000
2.35541,0.92000
2.35940,0.94000
2.36321,0.96000
2.36702,0.98000
2.37083,1.00000
2.37482,1.02000
2.37843,1.04000
2.38229,1.06000
2.38598,1.08000
2.38963,1.10000
2.39329,1.12000
2.39695,1.14000
2.40062,1.16000
2.40432,1.18000
2.40778,1.20000
2.41137,1.22000
2.41487,1.24000
2.41835,1.26000
2.42188,1.28000
2.42519,1.30000
2.42873,1.32000
2.43203,1.34000
2.43545,1.36000
2.43883,1.38000
2.44195,1.40000
2.44532,1.42000
2.44855,1.44000
2.45171,1.46000
2.45487,1.48000
2.45800,1.50000
2.46120,1.52000
2.46413,1.54000
2.46716,1.56000
2.47027,1.58000
2.47329,1.60000
2.47625,1.62000
2.47903,1.64000
2.48205,1.66000
2.48486,1.68000
2.48764,1.70000
2.49028,1.72000
2.49300,1.74000
2.49586,1.76000
2.49841,1.78000
2.50101,1.80000
2.50362,1.82000
2.50623,1.84000
2.50868,1.86000
2.51119,1.88000
2.51358,1.90000
2.51591,1.92000
2.51833,1.94000
2.52045,1.96000
2.52288,1.98000
2.52508,2.00000
2.52703,2.02000
2.52922,2.04000
2.53127,2.06000
2.53317,2.08000
2.53532,2.10000
2.53726,2.12000
2.53887,2.14000
2.54082,2.16000
2.54246,2.18000
2.54417,2.20000
2.54583,2.22000
2.54729,2.24000
2.54898,2.26000
2.55034,2.28000
2.55175,2.30000
2.55316,2.32000
2.55421,2.34000
2.55554,2.36000
2.55661,2.38000
2.55764,2.40000
2.55870,2.42000
2.55944,2.44000
2.56019,2.46000
2.56094,2.48000
2.56170,2.50000
2.56245,2.52000
2.56288,2.54000
2.56327,2.56000
2.56333,2.58000
2.56373,2.60000
2.56380,2.62000
2.56380,2.64000
2.56354,2.66000
2.56354,2.68000
2.56312,2.70000
2.56277,2.72000
2.56196,2.74000
2.56152,2.76000
2.56065,2.78000
2.55977,2.80000
2.55841,2.82000
2.55744,2.84000
2.55605,2.86000
2.55452,2.88000
2.55262,2.90000
2.55071,2.92000
2.54854,2.94000
2.54659,2.96000
2.54425,2.98000
2.54128,3.00000
2.53868,3.02000
2.53553,3.04000
2.53237,3.06000
2.52892,3.08000
2.52514,3.10000
2.52086,3.12000
2.51686,3.14000
2.51229,3.16000
2.50735,3.18000
2.50212,3.20000
2.49667,3.22000
2.49094,3.24000
2.48469,3.26000
2.47774,3.28000
2.47100,3.30000
2.46367,3.32000
2.45552,3.34000
2.44724,3.36000
2.43821,3.38000
2.42852,3.40000
2.41885,3.42000
2.40808,3.44000
2.39640,3.46000
2.38440,3.48000
2.37125,3.50000
2.35783,3.52000
2.34304,3.54000
2.32682,3.56000
2.31000,3.58000
2.29250,3.60000
2.27350,3.62000
2.26000,3.63286
2.25250,3.64000
2.24000,3.65190
2.23056,3.66000
2.22000,3.66905
2.20722,3.68000
2.20000,3.68565
2.18167,3.70000
2.16000,3.71542
2.15353,3.72000
2.14000,3.72958
2.12437,3.74000
2.10000,3.75480
2.09133,3.76000
2.08000,3.76654
2.05643,3.78000
2.04000,3.78852
2.01769,3.80000
2.00000,3.80821
1.97462,3.82000
1.96000,3.82655
1.94000,3.83500
1.92750,3.84000
1.90000,3.85100
1.87583,3.86000
1.86000,3.86594
1.84000,3.87281
1.81727,3.88000
1.80000,3.88576
1.78000,3.89182
1.75300,3.90000
1.74000,3.90382
1.72000,3.90912
1.70000,3.91441
1.67875,3.92000
1.66000,3.92429
1.64000,3.92917
1.62000,3.93361
1.59125,3.94000
1.56000,3.94676
1.54000,3.95054
1.52000,3.95447
1.49000,3.96000
1.46000,3.96538
1.44000,3.96868
1.42000,3.97205
1.40000,3.97513
1.36833,3.98000
1.34000,3.98375
1.32000,3.98659
1.30000,3.98925
1.28000,3.99175
1.26000,3.99439
1.24000,3.99643
1.21000,4.00000
1.18000,4.00310
1.16000,4.00500
1.14000,4.00690
1.12000,4.00881
1.10000,4.01071
1.08000,4.01233
1.06000,4.01419
1.04000,4.01558
1.02000,4.01744
0.98333,4.02000
0.96000,4.02159
0.94000,4.02250
0.92000,4.02386
0.90000,4.02477
0.88000,4.02614
0.86000,4.02705
0.84000,4.02795
0.82000,4.02886
0.80000,4.02977
0.78000,4.03044
0.76000,4.03133
0.74000,4.03178
0.72000,4.03267
0.70000,4.03311
0.68000,4.03356
0.66000,4.03400
0.64000,4.03444
0.62000,4.03489
0.60000,4.03500
0.58000,4.03533
0.56000,4.03543
0.54000,4.03578
0.52000,4.03578
0.50000,4.03578
0.46000,4.03578
0.44000,4.03543
0.42000,4.03533
0.40000,4.03500
0.38000,4.03489
0.36000,4.03444
0.34000,4.03400
0.32000,4.03356
0.30000,4.03311
