XCOORD,YCOORD
0.21118,0.00000
0.20294,0.02000
0.19500,0.04000
0.18765,0.06000
0.18059,0.08000
0.17421,0.10000
0.16833,0.12000
0.16263,0.14000
0.15737,0.16000
0.15211,0.18000
0.14684,0.20000
0.14250,0.22000
0.13750,0.24000
0.13350,0.26000
0.12950,0.28000
0.12650,0.30000
0.12350,0.32000
0.11952,0.34000
0.11750,0.36000
0.11476,0.38000
0.11250,0.40000
0.11050,0.42000
0.10850,0.44000
0.10650,0.46000
0.10550,0.48000
0.10450,0.50000
0.10350,0.52000
0.10250,0.54000
0.10250,0.56000
0.10250,0.58000
0.10250,0.60000
0.10263,0.62000
0.10368,0.64000
0.10474,0.66000
0.10579,0.68000
0.10684,0.70000
0.10895,0.72000
0.11105,0.74000
0.11316,0.76000
0.11632,0.78000
0.11944,0.80000
0.12278,0.82000
0.12647,0.84000
0.13056,0.86000
0.13471,0.88000
0.13944,0.90000
0.14563,0.92000
0.15188,0.94000
0.15812,0.96000
0.16467,0.98000
0.17214,1.00000
0.18071,1.02000
0.18929,1.04000
0.19786,1.06000
0.20846,1.08000
0.21923,1.10000
0.23250,1.12000
0.24636,1.14000
0.26100,1.16000
0.27700,1.18000
0.29667,1.20000
0.28000,1.18333
0.30000,1.20333
0.31875,1.22000
0.32000,1.22111
0.34000,1.23667
0.34500,1.24000
0.36000,1.25000
0.37800,1.26000
0.38000,1.26100
0.40000,1.27100
0.42333,1.28000
0.42000,1.27900
0.44000,1.28500
0.46000,1.28900
0.48000,1.29100
0.50000,1.29100
0.52000,1.29100
0.54000,1.28900
0.56000,1.28500
0.57667,1.28000
0.58000,1.27900
0.60000,1.27100
0.62200,1.26000
0.62000,1.26100
0.64000,1.25000
0.65500,1.24000
0.66000,1.23667
0.68125,1.22000
0.68000,1.22111
0.70000,1.20333
0.70333,1.20000
0.72300,1.18000
0.73900,1.16000
0.75364,1.14000
0.76750,1.12000
0.78077,1.10000
0.79154,1.08000
0.80214,1.06000
0.81071,1.04000
0.81929,1.02000
0.82786,1.00000
0.83533,0.98000
0.84188,0.96000
0.84812,0.94000
0.85437,0.92000
0.86056,0.90000
0.86529,0.88000
0.86944,0.86000
0.87353,0.84000
0.87722,0.82000
0.88056,0.80000
0.88368,0.78000
0.88684,0.76000
0.88895,0.74000
0.89105,0.72000
0.89316,0.70000
0.89421,0.68000
0.89526,0.66000
0.89632,0.64000
0.89737,0.62000
0.89750,0.60000
0.89750,0.56000
0.89750,0.54000
0.89650,0.52000
0.89550,0.50000
0.89450,0.48000
0.89350,0.46000
0.89150,0.44000
0.88950,0.42000
0.88750,0.40000
0.88524,0.38000
0.88250,0.36000
0.88048,0.34000
0.87650,0.32000
0.87350,0.30000
0.87050,0.28000
0.86650,0.26000
0.86250,0.24000
0.85750,0.22000
0.85316,0.20000
0.84789,0.18000
0.84263,0.16000
0.83737,0.14000
0.83167,0.12000
0.82579,0.10000
0.81941,0.08000
0.81235,0.06000
0.80500,0.04000
0.79706,0.02000
0.78882,0.00000
0.80000,0.02714
