XCOORD,YCOORD
2.31048,0.00000
2.31583,0.02000
2.32105,0.04000
2.32625,0.06000
2.33136,0.08000
2.33660,0.10000
2.34183,0.12000
2.34689,0.14000
2.35194,0.16000
2.35716,0.18000
2.36223,0.20000
2.36728,0.22000
2.37225,0.24000
2.37735,0.26000
2.38245,0.28000
2.38735,0.30000
2.39238,0.32000
2.39733,0.34000
2.40228,0.36000
2.40723,0.38000
2.41210,0.40000
2.41710,0.42000
2.42190,0.44000
2.42690,0.46000
2.43170,0.48000
2.43663,0.50000
2.44150,0.52000
2.44616,0.54000
2.45101,0.56000
2.45582,0.58000
2.46051,0.60000
2.46541,0.62000
2.47010,0.64000
2.47474,0.66000
2.47948,0.68000
2.48423,0.70000
2.48885,0.72000
2.49365,0.74000
2.49821,0.76000
2.50284,0.78000
2.50747,0.80000
2.51211,0.82000
2.51670,0.84000
2.52137,0.86000
2.52585,0.88000
2.53043,0.90000
2.53495,0.92000
2.53946,0.94000
2.54398,0.96000
2.54849,0.98000
2.55293,1.00000
2.55747,1.02000
2.56185,1.04000
2.56626,1.06000
2.57078,1.08000
2.57522,1.10000
2.57966,1.12000
2.58389,1.14000
2.58833,1.16000
2.59270,1.18000
2.59697,1.20000
2.60125,1.22000
2.60557,1.24000
2.60989,1.26000
2.61414,1.28000
2.61849,1.30000
2.62267,1.32000
2.62686,1.34000
2.63118,1.36000
2.63541,1.38000
2.63964,1.40000
2.64369,1.42000
2.64798,1.44000
2.65202,1.46000
2.65627,1.48000
2.66036,1.50000
2.66446,1.52000
2.66855,1.54000
2.67256,1.56000
2.67667,1.58000
2.68085,1.60000
2.68481,1.62000
2.68887,1.64000
2.69278,1.66000
2.69684,1.68000
2.70087,1.70000
2.70468,1.72000
2.70859,1.74000
2.71260,1.76000
2.71649,1.78000
2.72039,1.80000
2.72429,1.82000
2.72803,1.84000
2.73197,1.86000
2.73587,1.88000
2.73959,1.90000
2.74338,1.92000
2.74716,1.94000
2.75095,1.96000
2.75466,1.98000
2.75847,2.00000
2.76208,2.02000
2.76577,2.04000
