XCOORD,YCOORD
2.91820,0.00000
2.92450,0.02000
2.93072,0.04000
2.93703,0.06000
2.94338,0.08000
2.94964,0.10000
2.95599,0.12000
2.96225,0.14000
2.96862,0.16000
2.97496,0.18000
2.98124,0.20000
2.98757,0.22000
2.99390,0.24000
3.00036,0.26000
3.00669,0.28000
3.01296,0.30000
3.01933,0.32000
3.02570,0.34000
3.03216,0.36000
3.03857,0.38000
3.04485,0.40000
3.05135,0.42000
3.05767,0.44000
3.06414,0.46000
3.07053,0.48000
3.07702,0.50000
3.08341,0.52000
3.08985,0.54000
3.09638,0.56000
3.10282,0.58000
3.10931,0.60000
3.11589,0.62000
3.12238,0.64000
3.12891,0.66000
3.13543,0.68000
3.14194,0.70000
3.14852,0.72000
3.15508,0.74000
3.16164,0.76000
3.16827,0.78000
3.17488,0.80000
3.18151,0.82000
3.18817,0.84000
3.19480,0.86000
3.20151,0.88000
3.20824,0.90000
3.21492,0.92000
3.22168,0.94000
3.22837,0.96000
3.23520,0.98000
3.24187,1.00000
3.24877,1.02000
3.25549,1.04000
3.26238,1.06000
3.26926,1.08000
3.27612,1.10000
3.28306,1.12000
3.28992,1.14000
3.29689,1.16000
3.30392,1.18000
3.31084,1.20000
3.31788,1.22000
3.32500,1.24000
3.33205,1.26000
3.33922,1.28000
3.34624,1.30000
3.35336,1.32000
3.36060,1.34000
3.36774,1.36000
3.37504,1.38000
3.38235,1.40000
3.38956,1.42000
3.39690,1.44000
3.40434,1.46000
3.41170,1.48000
3.41919,1.50000
3.42658,1.52000
3.43414,1.54000
3.44171,1.56000
3.44918,1.58000
3.45682,1.60000
3.46445,1.62000
3.47220,1.64000
3.47991,1.66000
3.48769,1.68000
3.49542,1.70000
3.50327,1.72000
3.51123,1.74000
3.51915,1.76000
3.52714,1.78000
3.53514,1.80000
3.54333,1.82000
3.55144,1.84000
3.55971,1.86000
3.56786,1.88000
3.57618,1.90000
3.58461,1.92000
3.59297,1.94000
3.60149,1.96000
3.61000,1.98000
3.61850,2.00000
3.62717,2.02000
3.63602,2.04000
3.64475,2.06000
3.65357,2.08000
3.66255,2.10000
3.67156,2.12000
3.68052,2.14000
3.68969,2.16000
3.69904,2.18000
3.70832,2.20000
3.71774,2.22000
3.72713,2.24000
3.73667,2.26000
3.74634,2.28000
3.75598,2.30000
3.76582,2.32000
3.77571,2.34000
3.78582,2.36000
3.79584,2.38000
3.80618,2.40000
3.81648,2.42000
3.82693,2.44000
3.83736,2.46000
3.84802,2.48000
3.85894,2.50000
3.86976,2.52000
3.88082,2.54000
3.89202,2.56000
3.90321,2.58000
3.91458,2.60000
3.92622,2.62000
3.93793,2.64000
3.94975,2.66000
3.96185,2.68000
3.97412,2.70000
3.98637,2.72000
3.99886,2.74000
4.00000,2.74180
