XCOORD,YCOORD
3.35291,0.00000
3.36006,0.02000
3.36718,0.04000
3.37429,0.06000
3.38152,0.08000
3.38870,0.10000
3.39586,0.12000
3.40313,0.14000
3.41037,0.16000
3.41758,0.18000
3.42491,0.20000
3.43219,0.22000
3.43944,0.24000
3.44681,0.26000
3.45415,0.28000
3.46156,0.30000
3.46887,0.32000
3.47627,0.34000
3.48373,0.36000
3.49115,0.38000
3.49866,0.40000
3.50614,0.42000
3.51365,0.44000
3.52121,0.46000
3.52865,0.48000
3.53632,0.50000
3.54391,0.52000
3.55155,0.54000
3.55916,0.56000
3.56682,0.58000
3.57458,0.60000
3.58229,0.62000
3.59000,0.64000
3.59783,0.66000
3.60559,0.68000
3.61344,0.70000
3.62138,0.72000
3.62921,0.74000
3.63713,0.76000
3.64513,0.78000
3.65309,0.80000
3.66114,0.82000
3.66919,0.84000
3.67735,0.86000
3.68547,0.88000
3.69354,0.90000
3.70184,0.92000
3.71000,0.94000
3.71828,0.96000
3.72655,0.98000
3.73493,1.00000
3.74326,1.02000
3.75174,1.04000
3.76021,1.06000
3.76868,1.08000
3.77725,1.10000
3.78580,1.12000
3.79440,1.14000
3.80305,1.16000
3.81179,1.18000
3.82064,1.20000
3.82936,1.22000
3.83820,1.24000
3.84712,1.26000
3.85616,1.28000
3.86514,1.30000
3.87413,1.32000
3.88328,1.34000
3.89243,1.36000
3.90169,1.38000
3.91089,1.40000
3.92022,1.42000
3.92963,1.44000
3.93903,1.46000
3.94858,1.48000
3.95812,1.50000
3.96780,1.52000
3.97748,1.54000
3.98725,1.56000
3.99702,1.58000
4.00000,1.58600
