XCOORD,YCOORD
3.07128,0.00000
3.07789,0.02000
3.08439,0.04000
3.09101,0.06000
3.09762,0.08000
3.10429,0.10000
3.11089,0.12000
3.11747,0.14000
3.12418,0.16000
3.13075,0.18000
3.13745,0.20000
3.14407,0.22000
3.15076,0.24000
3.15743,0.26000
3.16421,0.28000
3.17090,0.30000
3.17755,0.32000
3.18438,0.34000
3.19106,0.36000
3.19782,0.38000
3.20458,0.40000
3.21142,0.42000
3.21823,0.44000
3.22504,0.46000
3.23184,0.48000
3.23864,0.50000
3.24550,0.52000
3.25236,0.54000
3.25935,0.56000
3.26612,0.58000
3.27312,0.60000
3.28007,0.62000
3.28703,0.64000
3.29394,0.66000
3.30095,0.68000
3.30796,0.70000
3.31493,0.72000
3.32199,0.74000
3.32904,0.76000
3.33619,0.78000
3.34333,0.80000
3.35037,0.82000
3.35754,0.84000
3.36470,0.86000
3.37195,0.88000
3.37917,0.90000
3.38629,0.92000
3.39356,0.94000
3.40084,0.96000
3.40817,0.98000
3.41550,1.00000
3.42285,1.02000
3.43023,1.04000
3.43775,1.06000
3.44519,1.08000
3.45264,1.10000
3.46008,1.12000
3.46764,1.14000
3.47520,1.16000
3.48276,1.18000
3.49040,1.20000
3.49816,1.22000
3.50579,1.24000
3.51352,1.26000
3.52136,1.28000
3.52911,1.30000
3.53699,1.32000
3.54480,1.34000
3.55270,1.36000
3.56073,1.38000
3.56861,1.40000
3.57661,1.42000
3.58471,1.44000
3.59281,1.46000
3.60107,1.48000
3.60916,1.50000
3.61739,1.52000
3.62568,1.54000
3.63410,1.56000
3.64246,1.58000
3.65085,1.60000
3.65940,1.62000
3.66784,1.64000
3.67643,1.66000
3.68513,1.68000
3.69377,1.70000
3.70254,1.72000
3.71142,1.74000
3.72027,1.76000
3.72920,1.78000
3.73813,1.80000
3.74723,1.82000
3.75631,1.84000
3.76550,1.86000
3.77477,1.88000
3.78409,1.90000
3.79349,1.92000
3.80287,1.94000
3.81243,1.96000
3.82213,1.98000
3.83179,2.00000
3.84159,2.02000
3.85133,2.04000
3.86124,2.06000
3.87125,2.08000
3.88144,2.10000
3.89155,2.12000
3.90184,2.14000
3.91225,2.16000
3.92267,2.18000
3.93337,2.20000
3.94406,2.22000
3.95470,2.24000
3.96570,2.26000
3.97663,2.28000
3.98765,2.30000
3.99888,2.32000
4.00000,2.32200
