XCOORD,YCOORD
1.34184,0.00000
1.34633,0.02000
1.35063,0.04000
1.35490,0.06000
1.35898,0.08000
1.36306,0.10000
1.36714,0.12000
1.37122,0.14000
1.37521,0.16000
1.37896,0.18000
1.38265,0.20000
1.38604,0.22000
1.38959,0.24000
1.39312,0.26000
1.39646,0.28000
1.39979,0.30000
1.40265,0.32000
1.40592,0.34000
1.40878,0.36000
1.41146,0.38000
1.41438,0.40000
1.41723,0.42000
1.41979,0.44000
1.42229,0.46000
1.42479,0.48000
1.42729,0.50000
1.42957,0.52000
1.43170,0.54000
1.43383,0.56000
1.43587,0.58000
1.43761,0.60000
1.43936,0.62000
1.44106,0.64000
1.44277,0.66000
1.44447,0.68000
1.44587,0.70000
1.44717,0.72000
1.44822,0.74000
1.44935,0.76000
1.45044,0.78000
1.45133,0.80000
1.45222,0.82000
1.45295,0.84000
1.45341,0.86000
1.45386,0.88000
1.45432,0.90000
1.45465,0.92000
1.45465,0.94000
1.45465,0.96000
1.45465,0.98000
1.45452,1.00000
1.45405,1.02000
1.45357,1.04000
1.45310,1.06000
1.45244,1.08000
1.45146,1.10000
1.45049,1.12000
1.44951,1.14000
1.44825,1.16000
1.44675,1.18000
1.44525,1.20000
1.44375,1.22000
1.44175,1.24000
1.43974,1.26000
1.43763,1.28000
1.43500,1.30000
1.43289,1.32000
1.43000,1.34000
1.42711,1.36000
1.42405,1.38000
1.42081,1.40000
1.41750,1.42000
1.41361,1.44000
1.41000,1.46000
1.40600,1.48000
1.40143,1.50000
1.39735,1.52000
1.39242,1.54000
1.38735,1.56000
1.38212,1.58000
1.37656,1.60000
1.37094,1.62000
1.36469,1.64000
1.35839,1.66000
1.35194,1.68000
1.34500,1.70000
1.33767,1.72000
1.33000,1.74000
1.32172,1.76000
1.31345,1.78000
1.30464,1.80000
1.29593,1.82000
1.28630,1.84000
1.27577,1.86000
1.26520,1.88000
1.25400,1.90000
1.24280,1.92000
1.23042,1.94000
1.21783,1.96000
1.20391,1.98000
1.18955,2.00000
1.17476,2.02000
1.15857,2.04000
1.14150,2.06000
1.12368,2.08000
1.10500,2.10000
1.10000,2.10500
1.08500,2.12000
1.08000,2.12474
1.06294,2.14000
1.06000,2.14263
1.04059,2.16000
1.02000,2.17650
1.01533,2.18000
1.00000,2.19150
0.98867,2.20000
0.98000,2.20619
0.95923,2.22000
0.94000,2.23190
0.92692,2.24000
0.92000,2.24409
0.90000,2.25476
0.89000,2.26000
0.88000,2.26524
0.86000,2.27500
0.84900,2.28000
0.84000,2.28409
0.82000,2.29227
0.80111,2.30000
0.78000,2.30739
0.76000,2.31435
0.74143,2.32000
0.72000,2.32565
0.70000,2.33087
0.68000,2.33522
0.65750,2.34000
0.64000,2.34304
0.62000,2.34625
0.60000,2.34875
0.58000,2.35087
0.56000,2.35208
0.54000,2.35375
0.52000,2.35435
0.50000,2.35458
0.48000,2.35435
0.46000,2.35375
0.44000,2.35208
0.42000,2.35087
0.40000,2.34875
0.38000,2.34625
0.36000,2.34304
0.34250,2.34000
0.32000,2.33522
0.30000,2.33087
0.28000,2.32565
0.25857,2.32000
0.24000,2.31435
0.22000,2.30739
0.19889,2.30000
0.18000,2.29227
0.16000,2.28409
0.15100,2.28000
0.14000,2.27500
0.12000,2.26524
0.11000,2.26000
0.10000,2.25476
0.08000,2.24409
0.07308,2.24000
0.06000,2.23190
0.04077,2.22000
0.02000,2.20619
0.01133,2.20000
0.00000,2.19150
