XCOORD,YCOORD
3.68636,0.00000
3.69415,0.02000
3.70202,0.04000
3.70984,0.06000
3.71764,0.08000
3.72555,0.10000
3.73343,0.12000
3.74138,0.14000
3.74934,0.16000
3.75737,0.18000
3.76539,0.20000
3.77335,0.22000
3.78150,0.24000
3.78955,0.26000
3.79768,0.28000
3.80579,0.30000
3.81395,0.32000
3.82219,0.34000
3.83040,0.36000
3.83869,0.38000
3.84699,0.40000
3.85526,0.42000
3.86360,0.44000
3.87201,0.46000
3.88051,0.48000
3.88891,0.50000
3.89740,0.52000
3.90595,0.54000
3.91448,0.56000
3.92308,0.58000
3.93169,0.60000
3.94041,0.62000
3.94906,0.64000
3.95782,0.66000
3.96665,0.68000
3.97544,0.70000
3.98432,0.72000
3.99315,0.74000
4.00000,0.75513
