XCOORD,YCOORD
3.56415,0.00000
3.57176,0.02000
3.57926,0.04000
3.58688,0.06000
3.59446,0.08000
3.60211,0.10000
3.60971,0.12000
3.61741,0.14000
3.62511,0.16000
3.63277,0.18000
3.64052,0.20000
3.64831,0.22000
3.65610,0.24000
3.66390,0.26000
3.67175,0.28000
3.67959,0.30000
3.68747,0.32000
3.69535,0.34000
3.70335,0.36000
3.71130,0.38000
3.71923,0.40000
3.72728,0.42000
3.73530,0.44000
3.74339,0.46000
3.75156,0.48000
3.75970,0.50000
3.76784,0.52000
3.77596,0.54000
3.78428,0.56000
3.79255,0.58000
3.80079,0.60000
3.80909,0.62000
3.81748,0.64000
3.82583,0.66000
3.83429,0.68000
3.84276,0.70000
3.85130,0.72000
3.85981,0.74000
3.86839,0.76000
3.87696,0.78000
3.88565,0.80000
3.89431,0.82000
3.90306,0.84000
3.91184,0.86000
3.92069,0.88000
3.92950,0.90000
3.93841,0.92000
3.94732,0.94000
3.95635,0.96000
3.96532,0.98000
3.97442,1.00000
3.98355,1.02000
3.99271,1.04000
4.00000,1.05569
