XCOORD,YCOORD
3.21571,0.00000
3.22261,0.02000
3.22942,0.04000
3.23632,0.06000
3.24327,0.08000
3.25013,0.10000
3.25708,0.12000
3.26396,0.14000
3.27097,0.16000
3.27786,0.18000
3.28487,0.20000
3.29183,0.22000
3.29888,0.24000
3.30586,0.26000
3.31291,0.28000
3.31993,0.30000
3.32704,0.32000
3.33411,0.34000
3.34113,0.36000
3.34828,0.38000
3.35540,0.40000
3.36260,0.42000
3.36973,0.44000
3.37685,0.46000
3.38409,0.48000
3.39128,0.50000
3.39857,0.52000
3.40578,0.54000
3.41313,0.56000
3.42034,0.58000
3.42774,0.60000
3.43500,0.62000
3.44240,0.64000
3.44986,0.66000
3.45717,0.68000
3.46465,0.70000
3.47210,0.72000
3.47965,0.74000
3.48706,0.76000
3.49462,0.78000
3.50218,0.80000
3.50979,0.82000
3.51738,0.84000
3.52504,0.86000
3.53270,0.88000
3.54036,0.90000
3.54813,0.92000
3.55590,0.94000
3.56367,0.96000
3.57152,0.98000
3.57935,1.00000
3.58723,1.02000
3.59511,1.04000
3.60314,1.06000
3.61110,1.08000
3.61919,1.10000
3.62719,1.12000
3.63533,1.14000
3.64348,1.16000
3.65157,1.18000
3.65977,1.20000
3.66805,1.22000
3.67644,1.24000
3.68474,1.26000
3.69305,1.28000
3.70145,1.30000
3.71000,1.32000
3.71854,1.34000
3.72700,1.36000
3.73558,1.38000
3.74426,1.40000
3.75305,1.42000
3.76180,1.44000
3.77055,1.46000
3.77944,1.48000
3.78833,1.50000
3.79722,1.52000
3.80627,1.54000
3.81540,1.56000
3.82444,1.58000
3.83363,1.60000
3.84298,1.62000
3.85228,1.64000
3.86156,1.66000
3.87107,1.68000
3.88057,1.70000
3.89017,1.72000
3.89975,1.74000
3.90950,1.76000
3.91924,1.78000
3.92916,1.80000
3.93907,1.82000
3.94907,1.84000
3.95922,1.86000
3.96932,1.88000
3.97957,1.90000
3.98983,1.92000
3.98000,1.90085
4.00000,1.93950
