XCOORD,YCOORD
1.99547,0.00000
2.00034,0.02000
2.00500,0.04000
2.00965,0.06000
2.01447,0.08000
2.01918,0.10000
2.02384,0.12000
2.02835,0.14000
2.03282,0.16000
2.03750,0.18000
2.04200,0.20000
2.04647,0.22000
2.05083,0.24000
2.05536,0.26000
2.05964,0.28000
2.06393,0.30000
2.06821,0.32000
2.07265,0.34000
2.07679,0.36000
2.08107,0.38000
2.08536,0.40000
2.08952,0.42000
2.09361,0.44000
2.09768,0.46000
2.10181,0.48000
2.10573,0.50000
2.10963,0.52000
2.11370,0.54000
2.11765,0.56000
2.12159,0.58000
2.12549,0.60000
2.12926,0.62000
2.13313,0.64000
2.13687,0.66000
2.14062,0.68000
2.14432,0.70000
2.14788,0.72000
2.15152,0.74000
2.15506,0.76000
2.15885,0.78000
2.16237,0.80000
2.16577,0.82000
2.16924,0.84000
2.17269,0.86000
2.17603,0.88000
2.17935,0.90000
2.18273,0.92000
2.18610,0.94000
2.18922,0.96000
2.19250,0.98000
2.19566,1.00000
2.19880,1.02000
2.20197,1.04000
2.20493,1.06000
2.20813,1.08000
2.21095,1.10000
2.21392,1.12000
2.21689,1.14000
2.21986,1.16000
2.22260,1.18000
2.22534,1.20000
2.22808,1.22000
2.23082,1.24000
2.23347,1.26000
2.23620,1.28000
2.23873,1.30000
2.24127,1.32000
2.24380,1.34000
2.24614,1.36000
2.24855,1.38000
2.25087,1.40000
2.25319,1.42000
2.25551,1.44000
2.25779,1.46000
2.25985,1.48000
2.26191,1.50000
2.26403,1.52000
2.26612,1.54000
2.26803,1.56000
2.26985,1.58000
2.27185,1.60000
2.27369,1.62000
2.27523,1.64000
2.27703,1.66000
2.27859,1.68000
2.28016,1.70000
2.28172,1.72000
2.28328,1.74000
2.28460,1.76000
2.28597,1.78000
2.28726,1.80000
2.28836,1.82000
2.28950,1.84000
2.29050,1.86000
2.29150,1.88000
2.29250,1.90000
2.29339,1.92000
2.29407,1.94000
2.29475,1.96000
2.29534,1.98000
2.29596,2.00000
2.29632,2.02000
2.29696,2.04000
2.29696,2.06000
2.29732,2.08000
2.29727,2.10000
2.29759,2.12000
2.29727,2.14000
2.29722,2.16000
2.29685,2.18000
2.29673,2.20000
2.29604,2.22000
2.29558,2.24000
2.29481,2.26000
2.29392,2.28000
2.29314,2.30000
2.29220,2.32000
2.29100,2.34000
2.28959,2.36000
2.28837,2.38000
2.28687,2.40000
2.28489,2.42000
2.28319,2.44000
2.28109,2.46000
2.27891,2.48000
2.27674,2.50000
2.27444,2.52000
2.27159,2.54000
2.26886,2.56000
2.26581,2.58000
2.26256,2.60000
2.25929,2.62000
2.25595,2.64000
2.25195,2.66000
2.24805,2.68000
2.24375,2.70000
2.23925,2.72000
2.23462,2.74000
2.22974,2.76000
2.22447,2.78000
2.21919,2.80000
2.21324,2.82000
2.20730,2.84000
2.20083,2.86000
2.19400,2.88000
2.18714,2.90000
2.17971,2.92000
2.17182,2.94000
2.16394,2.96000
2.15531,2.98000
2.14594,3.00000
2.13645,3.02000
2.12633,3.04000
2.11621,3.06000
2.10500,3.08000
2.09321,3.10000
2.08107,3.12000
2.06821,3.14000
2.05444,3.16000
2.04038,3.18000
2.02520,3.20000
2.00920,3.22000
1.99208,3.24000
1.97458,3.26000
1.95591,3.28000
1.94000,3.29591
1.93591,3.30000
1.92000,3.31522
1.91476,3.32000
1.90000,3.33292
1.89190,3.34000
1.88000,3.35042
1.86850,3.36000
1.86000,3.36680
1.84263,3.38000
1.82000,3.39654
1.81526,3.40000
1.80000,3.41074
1.78611,3.42000
1.78000,3.42407
1.76000,3.43741
1.75562,3.44000
1.74000,3.44926
1.72187,3.46000
1.70000,3.47207
1.68562,3.48000
1.66000,3.49300
1.64600,3.50000
1.62000,3.51258
1.60357,3.52000
1.58000,3.53031
1.55750,3.54000
1.54000,3.54656
1.52000,3.55469
1.50583,3.56000
1.48000,3.56939
1.46000,3.57606
1.44818,3.58000
1.42000,3.58912
1.40000,3.59559
1.38500,3.60000
1.36000,3.60714
1.34000,3.61250
1.31222,3.62000
1.30000,3.62306
1.28000,3.62784
1.26000,3.63250
1.24000,3.63703
1.22625,3.64000
1.20000,3.64568
1.18000,3.64974
1.16000,3.65378
1.14000,3.65757
1.12500,3.66000
1.10000,3.66447
1.08000,3.66763
1.06000,3.67079
1.04000,3.67395
1.02000,3.67667
0.99500,3.68000
0.96000,3.68475
0.94000,3.68692
0.92000,3.68925
0.90000,3.69125
0.88000,3.69325
0.86000,3.69525
0.84000,3.69725
0.80333,3.70000
0.78000,3.70175
0.76000,3.70317
0.74000,3.70425
0.72000,3.70561
0.70000,3.70659
0.68000,3.70756
0.66000,3.70854
0.64000,3.70902
0.62000,3.71000
0.60000,3.71049
0.58000,3.71098
0.56000,3.71098
0.54000,3.71146
0.52000,3.71146
0.50000,3.71146
0.46000,3.71146
0.44000,3.71098
0.42000,3.71098
0.40000,3.71049
0.38000,3.71000
0.36000,3.70902
0.34000,3.70854
0.32000,3.70756
0.30000,3.70659
0.28000,3.70561
0.26000,3.70425
0.24000,3.70317
0.22000,3.70175
0.19667,3.70000
0.16000,3.69725
0.14000,3.69525
0.12000,3.69325
0.10000,3.69125
0.08000,3.68925
0.06000,3.68692
0.04000,3.68475
0.00500,3.68000
0.00000,3.67923
0.02000,3.68225
