XCOORD,YCOORD
2.77000,0.00000
2.77608,0.02000
2.78206,0.04000
2.78808,0.06000
2.79408,0.08000
2.80008,0.10000
2.80612,0.12000
2.81217,0.14000
2.81820,0.16000
2.82426,0.18000
2.83023,0.20000
2.83630,0.22000
2.84227,0.24000
2.84827,0.26000
2.85425,0.28000
2.86039,0.30000
2.86638,0.32000
2.87236,0.34000
2.87848,0.36000
2.88437,0.38000
2.89048,0.40000
2.89656,0.42000
2.90248,0.44000
2.90856,0.46000
2.91460,0.48000
2.92072,0.50000
2.92669,0.52000
2.93276,0.54000
2.93893,0.56000
2.94496,0.58000
2.95098,0.60000
2.95711,0.62000
2.96320,0.64000
2.96926,0.66000
2.97529,0.68000
2.98140,0.70000
2.98758,0.72000
2.99370,0.74000
2.99975,0.76000
3.00592,0.78000
3.01202,0.80000
3.01822,0.82000
3.02432,0.84000
3.03059,0.86000
3.03667,0.88000
3.04297,0.90000
3.04915,0.92000
3.05526,0.94000
3.06147,0.96000
3.06774,0.98000
3.07400,1.00000
3.08026,1.02000
3.08652,1.04000
3.09272,1.06000
3.09904,1.08000
3.10535,1.10000
3.11159,1.12000
3.11796,1.14000
3.12434,1.16000
3.13072,1.18000
3.13703,1.20000
3.14351,1.22000
3.14991,1.24000
3.15627,1.26000
3.16282,1.28000
3.16918,1.30000
3.17569,1.32000
3.18213,1.34000
3.18861,1.36000
3.19523,1.38000
3.20178,1.40000
3.20832,1.42000
3.21500,1.44000
3.22160,1.46000
3.22821,1.48000
3.23495,1.50000
3.24162,1.52000
3.24829,1.54000
3.25505,1.56000
3.26183,1.58000
3.26864,1.60000
3.27539,1.62000
3.28225,1.64000
3.28912,1.66000
3.29610,1.68000
3.30307,1.70000
3.30990,1.72000
3.31690,1.74000
3.32394,1.76000
3.33101,1.78000
3.33825,1.80000
3.34526,1.82000
3.35247,1.84000
3.35969,1.86000
3.36698,1.88000
3.37421,1.90000
3.38156,1.92000
3.38895,1.94000
3.39628,1.96000
3.40372,1.98000
3.41129,2.00000
3.41880,2.02000
3.42641,2.04000
3.43402,2.06000
3.44185,2.08000
3.44956,2.10000
3.45722,2.12000
3.46522,2.14000
3.47315,2.16000
3.48101,2.18000
3.48898,2.20000
3.49713,2.22000
3.50517,2.24000
3.51345,2.26000
3.52174,2.28000
3.53000,2.30000
3.53847,2.32000
3.54694,2.34000
3.55554,2.36000
3.56417,2.38000
3.57280,2.40000
3.58159,2.42000
3.59049,2.44000
3.59938,2.46000
3.60852,2.48000
3.61763,2.50000
3.62688,2.52000
3.63608,2.54000
3.64551,2.56000
3.65500,2.58000
3.66474,2.60000
3.67434,2.62000
3.68434,2.64000
3.69427,2.66000
3.70419,2.68000
3.71446,2.70000
3.72473,2.72000
3.73521,2.74000
3.74589,2.76000
3.75653,2.78000
3.76746,2.80000
3.77843,2.82000
3.78957,2.84000
3.80100,2.86000
3.81232,2.88000
3.82397,2.90000
3.83597,2.92000
3.84791,2.94000
3.86015,2.96000
3.87258,2.98000
3.88508,3.00000
3.89797,3.02000
3.91109,3.04000
3.92429,3.06000
3.93790,3.08000
3.95164,3.10000
3.96565,3.12000
3.97984,3.14000
3.99450,3.16000
3.98000,3.14023
4.00000,3.16750
