XCOORD,YCOORD
1.62446,0.00000
1.62877,0.02000
1.63308,0.04000
1.63766,0.06000
1.64169,0.08000
1.64600,0.10000
1.65016,0.12000
1.65422,0.14000
1.65828,0.16000
1.66231,0.18000
1.66631,0.20000
1.67016,0.22000
1.67391,0.24000
1.67766,0.26000
1.68141,0.28000
1.68516,0.30000
1.68859,0.32000
1.69222,0.34000
1.69571,0.36000
1.69921,0.38000
1.70266,0.40000
1.70587,0.42000
1.70905,0.44000
1.71222,0.46000
1.71532,0.48000
1.71855,0.50000
1.72145,0.52000
1.72435,0.54000
1.72726,0.56000
1.73016,0.58000
1.73295,0.60000
1.73557,0.62000
1.73820,0.64000
1.74082,0.66000
1.74344,0.68000
1.74583,0.70000
1.74836,0.72000
1.75066,0.74000
1.75283,0.76000
1.75517,0.78000
1.75717,0.80000
1.75949,0.82000
1.76150,0.84000
1.76322,0.86000
1.76525,0.88000
1.76695,0.90000
1.76879,0.92000
1.77035,0.94000
1.77190,0.96000
1.77351,0.98000
1.77491,1.00000
1.77632,1.02000
1.77768,1.04000
1.77875,1.06000
1.77982,1.08000
1.78089,1.10000
1.78196,1.12000
1.78273,1.14000
1.78345,1.16000
1.78426,1.18000
1.78500,1.20000
1.78537,1.22000
1.78611,1.24000
1.78623,1.26000
1.78660,1.28000
1.78673,1.30000
1.78698,1.32000
1.78673,1.34000
1.78673,1.36000
1.78647,1.38000
1.78635,1.40000
1.78569,1.42000
1.78529,1.44000
1.78460,1.46000
1.78380,1.48000
1.78306,1.50000
1.78220,1.52000
1.78102,1.54000
1.77979,1.56000
1.77851,1.58000
1.77688,1.60000
1.77543,1.62000
1.77370,1.64000
1.77170,1.66000
1.76978,1.68000
1.76761,1.70000
1.76511,1.72000
1.76289,1.74000
1.76022,1.76000
1.75744,1.78000
1.75465,1.80000
1.75140,1.82000
1.74814,1.84000
1.74452,1.86000
1.74073,1.88000
1.73725,1.90000
1.73293,1.92000
1.72875,1.94000
1.72425,1.96000
1.71974,1.98000
1.71462,2.00000
1.70949,2.02000
1.70436,2.04000
1.69865,2.06000
1.69270,2.08000
1.68639,2.10000
1.68027,2.12000
1.67343,2.14000
1.66657,2.16000
1.65912,2.18000
1.65147,2.20000
1.64333,2.22000
1.63485,2.24000
1.62636,2.26000
1.61719,2.28000
1.60742,2.30000
1.59767,2.32000
1.58700,2.34000
1.57621,2.36000
1.56517,2.38000
1.55321,2.40000
1.54036,2.42000
1.52778,2.44000
1.51423,2.46000
1.49962,2.48000
1.48440,2.50000
1.46875,2.52000
1.45208,2.54000
1.43522,2.56000
1.41682,2.58000
1.40000,2.59682
1.39682,2.60000
1.38000,2.61682
1.37667,2.62000
1.36000,2.63522
1.35476,2.64000
1.34000,2.65348
1.33211,2.66000
1.32000,2.67000
1.30722,2.68000
1.30000,2.68565
1.28167,2.70000
1.26000,2.71560
1.25353,2.72000
1.24000,2.72920
1.22312,2.74000
1.20000,2.75480
1.19133,2.76000
1.18000,2.76654
1.15643,2.78000
1.14000,2.78852
1.11769,2.80000
1.10000,2.80852
1.07583,2.82000
1.06000,2.82679
1.04000,2.83536
1.02818,2.84000
1.00000,2.85107
0.97500,2.86000
0.96000,2.86517
0.94000,2.87138
0.91125,2.88000
0.90000,2.88310
0.88000,2.88900
0.86000,2.89367
0.83500,2.90000
0.82000,2.90300
0.80000,2.90742
0.78000,2.91129
0.76000,2.91500
0.72750,2.92000
0.70000,2.92419
0.68000,2.92677
0.66000,2.92871
0.64000,2.93065
0.62000,2.93258
0.60000,2.93387
0.58000,2.93516
0.56000,2.93581
0.54000,2.93645
0.52000,2.93710
0.50000,2.93710
0.48000,2.93710
0.46000,2.93645
0.44000,2.93581
0.42000,2.93516
0.40000,2.93387
0.38000,2.93258
0.36000,2.93065
0.34000,2.92871
0.32000,2.92677
0.30000,2.92419
0.27250,2.92000
0.24000,2.91500
0.22000,2.91129
0.20000,2.90742
0.18000,2.90300
0.16500,2.90000
0.14000,2.89367
0.12000,2.88900
0.10000,2.88310
0.08875,2.88000
0.06000,2.87138
0.04000,2.86517
0.02500,2.86000
0.00000,2.85107
0.02000,2.85821
