XCOORD,YCOORD
2.57840,0.00000
2.58408,0.02000
2.58975,0.04000
2.59538,0.06000
2.60109,0.08000
2.60681,0.10000
2.61235,0.12000
2.61805,0.14000
2.62364,0.16000
2.62924,0.18000
2.63496,0.20000
2.64059,0.22000
2.64607,0.24000
2.65171,0.26000
2.65733,0.28000
2.66299,0.30000
2.66853,0.32000
2.67405,0.34000
2.67974,0.36000
2.68526,0.38000
2.69087,0.40000
2.69640,0.42000
2.70200,0.44000
2.70746,0.46000
2.71307,0.48000
2.71867,0.50000
2.72412,0.52000
2.72965,0.54000
2.73527,0.56000
2.74080,0.58000
2.74634,0.60000
2.75188,0.62000
2.75739,0.64000
2.76295,0.66000
2.76838,0.68000
2.77391,0.70000
2.77954,0.72000
2.78500,0.74000
2.79045,0.76000
2.79606,0.78000
2.80155,0.80000
2.80706,0.82000
2.81250,0.84000
2.81806,0.86000
2.82361,0.88000
2.82907,0.90000
2.83462,0.92000
2.84009,0.94000
2.84570,0.96000
2.85123,0.98000
2.85667,1.00000
2.86219,1.02000
2.86771,1.04000
2.87324,1.06000
2.87875,1.08000
2.88433,1.10000
2.88981,1.12000
2.89544,1.14000
2.90087,1.16000
2.90650,1.18000
2.91206,1.20000
2.91752,1.22000
2.92307,1.24000
2.92861,1.26000
2.93430,1.28000
2.93990,1.30000
2.94535,1.32000
2.95101,1.34000
2.95663,1.36000
2.96214,1.38000
2.96786,1.40000
2.97337,1.42000
2.97907,1.44000
2.98464,1.46000
2.99031,1.48000
2.99594,1.50000
3.00156,1.52000
3.00726,1.54000
3.01287,1.56000
3.01862,1.58000
3.02436,1.60000
3.03000,1.62000
3.03576,1.64000
3.04140,1.66000
3.04720,1.68000
3.05293,1.70000
3.05878,1.72000
3.06451,1.74000
3.07033,1.76000
3.07607,1.78000
3.08191,1.80000
3.08775,1.82000
3.09352,1.84000
3.09943,1.86000
3.10534,1.88000
3.11128,1.90000
3.11733,1.92000
3.12314,1.94000
3.12919,1.96000
3.13518,1.98000
3.14107,2.00000
3.14718,2.02000
3.15321,2.04000
3.15939,2.06000
3.16542,2.08000
3.17159,2.10000
3.17765,2.12000
3.18383,2.14000
3.19000,2.16000
3.19637,2.18000
3.20262,2.20000
3.20887,2.22000
3.21526,2.24000
3.22165,2.26000
3.22792,2.28000
3.23442,2.30000
3.24091,2.32000
3.24724,2.34000
3.25382,2.36000
3.26040,2.38000
3.26707,2.40000
3.27365,2.42000
3.28041,2.44000
3.28726,2.46000
3.29403,2.48000
3.30069,2.50000
3.30775,2.52000
3.31471,2.54000
3.32157,2.56000
3.32871,2.58000
3.33580,2.60000
3.34304,2.62000
3.35015,2.64000
3.35746,2.66000
3.36470,2.68000
3.37227,2.70000
3.37955,2.72000
3.38723,2.74000
3.39484,2.76000
3.40266,2.78000
3.41032,2.80000
3.41823,2.82000
3.42619,2.84000
3.43426,2.86000
3.44242,2.88000
3.45050,2.90000
3.45883,2.92000
3.46729,2.94000
3.47576,2.96000
3.48431,2.98000
3.49316,3.00000
3.50193,3.02000
3.51105,3.04000
3.52018,3.06000
3.52964,3.08000
3.53907,3.10000
3.54833,3.12000
3.55830,3.14000
3.56811,3.16000
3.57824,3.18000
3.58827,3.20000
3.59863,3.22000
3.60940,3.24000
3.62020,3.26000
3.63122,3.28000
3.64229,3.30000
3.65383,3.32000
3.66532,3.34000
3.67761,3.36000
3.68978,3.38000
3.70200,3.40000
3.71489,3.42000
3.72795,3.44000
3.74159,3.46000
3.75512,3.48000
3.76929,3.50000
3.78405,3.52000
3.79878,3.54000
3.81425,3.56000
3.83000,3.58000
3.84641,3.60000
3.86342,3.62000
3.88081,3.64000
3.89865,3.66000
3.91750,3.68000
3.93686,3.70000
3.95676,3.72000
3.94000,3.70324
3.96000,3.72314
3.97788,3.74000
3.98000,3.74200
3.99909,3.76000
4.00000,3.76081
1.55857,5.00000
1.54000,4.99745
1.52000,4.99471
1.50000,4.99235
1.48000,4.99000
1.46000,4.98750
1.44000,4.98519
1.42000,4.98288
1.39167,4.98000
1.36000,4.97679
1.34000,4.97491
1.32000,4.97302
1.30000,4.97113
1.28000,4.96925
1.26000,4.96759
1.24000,4.96585
1.22000,4.96426
1.20000,4.96278
1.18000,4.96127
1.16250,4.96000
1.14000,4.95833
1.12000,4.95691
1.10000,4.95574
1.08000,4.95436
1.06000,4.95327
1.04000,4.95218
1.02000,4.95089
1.00000,4.94982
0.98000,4.94891
0.96000,4.94782
0.94000,4.94696
0.92000,4.94600
0.90000,4.94518
0.88000,4.94446
0.86000,4.94375
0.84000,4.94304
0.82000,4.94232
0.80000,4.94161
0.78000,4.94123
0.76000,4.94054
0.73500,4.94000
0.70000,4.93912
0.68000,4.93877
0.66000,4.93842
0.64000,4.93807
0.62000,4.93804
0.60000,4.93772
0.58000,4.93768
0.56000,4.93737
0.54000,4.93737
0.52000,4.93732
0.50000,4.93732
0.48000,4.93732
0.46000,4.93737
0.44000,4.93737
0.42000,4.93768
0.40000,4.93772
0.38000,4.93804
0.36000,4.93807
0.34000,4.93842
0.32000,4.93877
0.30000,4.93912
0.26500,4.94000
0.24000,4.94054
0.22000,4.94123
0.20000,4.94161
0.18000,4.94232
0.16000,4.94304
0.14000,4.94375
0.12000,4.94446
0.10000,4.94518
0.08000,4.94600
0.06000,4.94696
0.04000,4.94782
0.02000,4.94891
0.00000,4.94982
