XCOORD,YCOORD
1.56081,0.00000
1.56508,0.02000
1.56967,0.04000
1.57393,0.06000
1.57817,0.08000
1.58242,0.10000
1.58639,0.12000
1.59033,0.14000
1.59450,0.16000
1.59850,0.18000
1.60213,0.20000
1.60607,0.22000
1.60967,0.24000
1.61350,0.26000
1.61717,0.28000
1.62050,0.30000
1.62410,0.32000
1.62750,0.34000
1.63083,0.36000
1.63417,0.38000
1.63746,0.40000
1.64050,0.42000
1.64356,0.44000
1.64661,0.46000
1.64966,0.48000
1.65271,0.50000
1.65542,0.52000
1.65814,0.54000
1.66085,0.56000
1.66356,0.58000
1.66603,0.60000
1.66879,0.62000
1.67121,0.64000
1.67351,0.66000
1.67596,0.68000
1.67807,0.70000
1.68018,0.72000
1.68228,0.74000
1.68439,0.76000
1.68625,0.78000
1.68825,0.80000
1.69000,0.82000
1.69161,0.84000
1.69339,0.86000
1.69509,0.88000
1.69655,0.90000
1.69796,0.92000
1.69944,0.94000
1.70055,0.96000
1.70167,0.98000
1.70278,1.00000
1.70389,1.02000
1.70472,1.04000
1.70547,1.06000
1.70623,1.08000
1.70698,1.10000
1.70750,1.12000
1.70827,1.14000
1.70865,1.16000
1.70882,1.18000
1.70904,1.20000
1.70922,1.22000
1.70922,1.24000
1.70900,1.26000
1.70900,1.28000
1.70860,1.30000
1.70796,1.32000
1.70755,1.34000
1.70687,1.36000
1.70604,1.38000
1.70521,1.40000
1.70437,1.42000
1.70319,1.44000
1.70191,1.46000
1.70064,1.48000
1.69933,1.50000
1.69756,1.52000
1.69578,1.54000
1.69386,1.56000
1.69178,1.58000
1.68956,1.60000
1.68705,1.62000
1.68477,1.64000
1.68209,1.66000
1.67929,1.68000
1.67643,1.70000
1.67310,1.72000
1.66976,1.74000
1.66610,1.76000
1.66268,1.78000
1.65872,1.80000
1.65425,1.82000
1.65000,1.84000
1.64538,1.86000
1.64077,1.88000
1.63595,1.90000
1.63054,1.92000
1.62514,1.94000
1.61917,1.96000
1.61343,1.98000
1.60694,2.00000
1.60029,2.02000
1.59382,2.04000
1.58657,2.06000
1.57909,2.08000
1.57121,2.10000
1.56281,2.12000
1.55469,2.14000
1.54548,2.16000
1.53633,2.18000
1.52633,2.20000
1.51633,2.22000
1.50586,2.24000
1.49464,2.26000
1.48321,2.28000
1.47074,2.30000
1.45815,2.32000
1.44500,2.34000
1.43080,2.36000
1.41625,2.38000
1.40042,2.40000
1.38458,2.42000
1.36739,2.44000
1.34955,2.46000
1.33045,2.48000
1.31050,2.50000
1.30000,2.51000
1.28950,2.52000
1.28000,2.52864
1.26684,2.54000
1.26000,2.54565
1.24263,2.56000
1.24000,2.56217
1.22000,2.57783
1.21706,2.58000
1.20000,2.59261
1.19000,2.60000
1.18000,2.60708
1.16062,2.62000
1.14000,2.63292
1.12867,2.64000
1.12000,2.64520
1.10000,2.65640
1.09357,2.66000
1.08000,2.66731
1.05583,2.68000
1.04000,2.68731
1.02000,2.69667
1.01250,2.70000
1.00000,2.70577
0.98000,2.71423
0.96500,2.72000
0.94000,2.72964
0.92000,2.73667
0.91000,2.74000
0.88000,2.74964
0.86000,2.75536
0.84375,2.76000
0.82000,2.76655
0.80000,2.77107
0.78000,2.77552
0.75833,2.78000
0.74000,2.78379
0.72000,2.78724
0.70000,2.79000
0.68000,2.79345
0.66000,2.79552
0.64000,2.79828
0.61667,2.80000
0.58000,2.80300
0.56000,2.80379
0.54000,2.80448
0.52000,2.80500
0.50000,2.80517
0.48000,2.80500
0.46000,2.80448
0.44000,2.80379
0.42000,2.80300
0.38333,2.80000
0.36000,2.79828
0.34000,2.79552
0.32000,2.79345
0.30000,2.79000
0.28000,2.78724
0.26000,2.78379
0.24167,2.78000
0.22000,2.77552
0.20000,2.77107
0.18000,2.76655
0.15625,2.76000
0.14000,2.75536
0.12000,2.74964
0.09000,2.74000
0.08000,2.73667
0.06000,2.72964
0.03500,2.72000
0.02000,2.71423
0.00000,2.70577
