XCOORD,YCOORD
3.74037,0.00000
3.74833,0.02000
3.75627,0.04000
3.76416,0.06000
3.77216,0.08000
3.78016,0.10000
3.78816,0.12000
3.79623,0.14000
3.80429,0.16000
3.81240,0.18000
3.82049,0.20000
3.82869,0.22000
3.83687,0.24000
3.84511,0.26000
3.85331,0.28000
3.86160,0.30000
3.86989,0.32000
3.87827,0.34000
3.88661,0.36000
3.89500,0.38000
3.90341,0.40000
3.91185,0.42000
3.92039,0.44000
3.92887,0.46000
3.93746,0.48000
3.94605,0.50000
3.95472,0.52000
3.96335,0.54000
3.97206,0.56000
3.98086,0.58000
3.98960,0.60000
3.99844,0.62000
4.00000,0.62351
