XCOORD,YCOORD
3.16409,0.00000
3.17092,0.02000
3.17770,0.04000
3.18438,0.06000
3.19125,0.08000
3.19796,0.10000
3.20480,0.12000
3.21164,0.14000
3.21848,0.16000
3.22536,0.18000
3.23220,0.20000
3.23913,0.22000
3.24593,0.24000
3.25282,0.26000
3.25980,0.28000
3.26664,0.30000
3.27358,0.32000
3.28060,0.34000
3.28750,0.36000
3.29449,0.38000
3.30155,0.40000
3.30850,0.42000
3.31555,0.44000
3.32265,0.46000
3.32966,0.48000
3.33676,0.50000
3.34390,0.52000
3.35097,0.54000
3.35812,0.56000
3.36521,0.58000
3.37243,0.60000
3.37965,0.62000
3.38683,0.64000
3.39415,0.66000
3.40134,0.68000
3.40866,0.70000
3.41596,0.72000
3.42333,0.74000
3.43064,0.76000
3.43806,0.78000
3.44536,0.80000
3.45288,0.82000
3.46022,0.84000
3.46775,0.86000
3.47526,0.88000
3.48283,0.90000
3.49029,0.92000
3.49787,0.94000
3.50551,0.96000
3.51316,0.98000
3.52081,1.00000
3.52852,1.02000
3.53622,1.04000
3.54396,1.06000
3.55180,1.08000
3.55962,1.10000
3.56750,1.12000
3.57538,1.14000
3.58338,1.16000
3.59129,1.18000
3.59931,1.20000
3.60731,1.22000
3.61546,1.24000
3.62362,1.26000
3.63171,1.28000
3.63992,1.30000
3.64814,1.32000
3.65646,1.34000
3.66477,1.36000
3.67315,1.38000
3.68151,1.40000
3.69000,1.42000
3.69848,1.44000
3.70712,1.46000
3.71573,1.48000
3.72427,1.50000
3.73309,1.52000
3.74185,1.54000
3.75057,1.56000
3.75943,1.58000
3.76835,1.60000
3.77742,1.62000
3.78642,1.64000
3.79555,1.66000
3.80462,1.68000
3.81387,1.70000
3.82314,1.72000
3.83246,1.74000
3.84195,1.76000
3.85137,1.78000
3.86095,1.80000
3.87052,1.82000
3.88026,1.84000
3.89000,1.86000
3.89991,1.88000
3.90974,1.90000
3.91973,1.92000
3.92982,1.94000
3.94009,1.96000
3.95018,1.98000
3.96063,2.00000
3.97100,2.02000
3.98155,2.04000
3.99202,2.06000
3.98000,2.03707
4.00000,2.07475
