XCOORD,YCOORD
3.71897,0.00000
3.72676,0.02000
3.73465,0.04000
3.74254,0.06000
3.75049,0.08000
3.75842,0.10000
3.76639,0.12000
3.77437,0.14000
3.78246,0.16000
3.79049,0.18000
3.79862,0.20000
3.80669,0.22000
3.81483,0.24000
3.82294,0.26000
3.83117,0.28000
3.83939,0.30000
3.84765,0.32000
3.85590,0.34000
3.86421,0.36000
3.87253,0.38000
3.88096,0.40000
3.88932,0.42000
3.89778,0.44000
3.90627,0.46000
3.91480,0.48000
3.92335,0.50000
3.93190,0.52000
3.94051,0.54000
3.94914,0.56000
3.95786,0.58000
3.96653,0.60000
3.97529,0.62000
3.98413,0.64000
3.99297,0.66000
4.00000,0.67592
