XCOORD,YCOORD
1.65478,0.00000
1.65924,0.02000
1.66373,0.04000
1.66803,0.06000
1.67227,0.08000
1.67652,0.10000
1.68075,0.12000
1.68493,0.14000
1.68894,0.16000
1.69308,0.18000
1.69708,0.20000
1.70104,0.22000
1.70470,0.24000
1.70864,0.26000
1.71246,0.28000
1.71615,0.30000
1.71984,0.32000
1.72323,0.34000
1.72692,0.36000
1.73031,0.38000
1.73369,0.40000
1.73708,0.42000
1.74046,0.44000
1.74385,0.46000
1.74703,0.48000
1.75016,0.50000
1.75328,0.52000
1.75635,0.54000
1.75921,0.56000
1.76206,0.58000
1.76492,0.60000
1.76778,0.62000
1.77063,0.64000
1.77339,0.66000
1.77597,0.68000
1.77855,0.70000
1.78111,0.72000
1.78339,0.74000
1.78597,0.76000
1.78823,0.78000
1.79033,0.80000
1.79262,0.82000
1.79483,0.84000
1.79683,0.86000
1.79883,0.88000
1.80083,0.90000
1.80250,0.92000
1.80450,0.94000
1.80617,0.96000
1.80797,0.98000
1.80948,1.00000
1.81086,1.02000
1.81259,1.04000
1.81386,1.06000
1.81500,1.08000
1.81632,1.10000
1.81737,1.12000
1.81842,1.14000
1.81946,1.16000
1.82053,1.18000
1.82125,1.20000
1.82196,1.22000
1.82273,1.24000
1.82339,1.26000
1.82382,1.28000
1.82426,1.30000
1.82463,1.32000
1.82463,1.34000
1.82500,1.36000
1.82500,1.38000
1.82481,1.40000
1.82472,1.42000
1.82442,1.44000
1.82404,1.46000
1.82365,1.48000
1.82294,1.50000
1.82255,1.52000
1.82140,1.54000
1.82060,1.56000
1.81980,1.58000
1.81854,1.60000
1.81729,1.62000
1.81562,1.64000
1.81437,1.66000
1.81255,1.68000
1.81085,1.70000
1.80891,1.72000
1.80674,1.74000
1.80457,1.76000
1.80239,1.78000
1.79978,1.80000
1.79705,1.82000
1.79432,1.84000
1.79114,1.86000
1.78814,1.88000
1.78488,1.90000
1.78116,1.92000
1.77738,1.94000
1.77341,1.96000
1.76951,1.98000
1.76512,2.00000
1.76073,2.02000
1.75575,2.04000
1.75103,2.06000
1.74553,2.08000
1.74026,2.10000
1.73447,2.12000
1.72838,2.14000
1.72243,2.16000
1.71583,2.18000
1.70886,2.20000
1.70194,2.22000
1.69441,2.24000
1.68676,2.26000
1.67848,2.28000
1.67000,2.30000
1.66094,2.32000
1.65194,2.34000
1.64219,2.36000
1.63194,2.38000
1.62161,2.40000
1.61033,2.42000
1.59897,2.44000
1.58679,2.46000
1.57444,2.48000
1.56111,2.50000
1.54704,2.52000
1.53269,2.54000
1.51720,2.56000
1.50120,2.58000
1.48458,2.60000
1.46652,2.62000
1.44826,2.64000
1.42864,2.66000
1.42000,2.66826
1.40714,2.68000
1.40000,2.68682
1.38550,2.70000
1.38000,2.70478
1.36250,2.72000
1.36000,2.72208
1.34000,2.73792
1.33737,2.74000
1.32000,2.75320
1.31056,2.76000
1.30000,2.76760
1.28278,2.78000
1.26000,2.79500
1.25187,2.80000
1.24000,2.80731
1.21933,2.82000
1.20000,2.83115
1.18357,2.84000
1.16000,2.85222
1.14500,2.86000
1.12000,2.87179
1.10231,2.88000
1.08000,2.88964
1.05417,2.90000
1.04000,2.90586
1.02000,2.91276
1.00091,2.92000
0.98000,2.92655
0.96000,2.93300
0.93667,2.94000
0.92000,2.94500
0.90000,2.95033
0.88000,2.95516
0.86125,2.96000
0.84000,2.96484
0.82000,2.96871
0.80000,2.97258
0.78000,2.97645
0.75800,2.98000
0.74000,2.98281
0.72000,2.98548
0.70000,2.98806
0.68000,2.99031
0.66000,2.99258
0.64000,2.99452
0.62000,2.99594
0.60000,2.99719
0.58000,2.99844
0.56000,2.99906
0.53000,3.00000
0.50000,3.00031
0.47000,3.00000
0.44000,2.99906
0.42000,2.99844
0.40000,2.99719
0.38000,2.99594
0.36000,2.99452
0.34000,2.99258
0.32000,2.99031
0.30000,2.98806
0.28000,2.98548
0.26000,2.98281
0.24200,2.98000
0.22000,2.97645
0.20000,2.97258
0.18000,2.96871
0.16000,2.96484
0.13875,2.96000
0.12000,2.95516
0.10000,2.95033
0.08000,2.94500
0.06333,2.94000
0.04000,2.93300
0.02000,2.92655
0.00000,2.92033
