XCOORD,YCOORD
3.22847,0.00000
3.23535,0.02000
3.24223,0.04000
3.24917,0.06000
3.25609,0.08000
3.26301,0.10000
3.27000,0.12000
3.27695,0.14000
3.28394,0.16000
3.29084,0.18000
3.29786,0.20000
3.30487,0.22000
3.31196,0.24000
3.31901,0.26000
3.32608,0.28000
3.33309,0.30000
3.34020,0.32000
3.34730,0.34000
3.35437,0.36000
3.36152,0.38000
3.36873,0.40000
3.37593,0.42000
3.38313,0.44000
3.39027,0.46000
3.39752,0.48000
3.40477,0.50000
3.41209,0.52000
3.41939,0.54000
3.42669,0.56000
3.43395,0.58000
3.44142,0.60000
3.44870,0.62000
3.45610,0.64000
3.46363,0.66000
3.47097,0.68000
3.47854,0.70000
3.48600,0.72000
3.49354,0.74000
3.50104,0.76000
3.50860,0.78000
3.51627,0.80000
3.52385,0.82000
3.53148,0.84000
3.53922,0.86000
3.54688,0.88000
3.55464,0.90000
3.56248,0.92000
3.57021,0.94000
3.57806,0.96000
3.58597,0.98000
3.59384,1.00000
3.60180,1.02000
3.60971,1.04000
3.61774,1.06000
3.62577,1.08000
3.63390,1.10000
3.64199,1.12000
3.65007,1.14000
3.65830,1.16000
3.66649,1.18000
3.67481,1.20000
3.68306,1.22000
3.69142,1.24000
3.69977,1.26000
3.70826,1.28000
3.71672,1.30000
3.72523,1.32000
3.73382,1.34000
3.74238,1.36000
3.75109,1.38000
3.75977,1.40000
3.76860,1.42000
3.77742,1.44000
3.78617,1.46000
3.79520,1.48000
3.80414,1.50000
3.81310,1.52000
3.82214,1.54000
3.83135,1.56000
3.84056,1.58000
3.84976,1.60000
3.85911,1.62000
3.86854,1.64000
3.87795,1.66000
3.88746,1.68000
3.89697,1.70000
3.90669,1.72000
3.91642,1.74000
3.92620,1.76000
3.93605,1.78000
3.94597,1.80000
3.95602,1.82000
3.96602,1.84000
3.97619,1.86000
3.98641,1.88000
3.99681,1.90000
4.00000,1.90617
