XCOORD,YCOORD
3.57551,0.00000
3.58309,0.02000
3.59063,0.04000
3.59824,0.06000
3.60585,0.08000
3.61354,0.10000
3.62120,0.12000
3.62886,0.14000
3.63661,0.16000
3.64431,0.18000
3.65208,0.20000
3.65994,0.22000
3.66769,0.24000
3.67552,0.26000
3.68341,0.28000
3.69129,0.30000
3.69924,0.32000
3.70708,0.34000
3.71512,0.36000
3.72310,0.38000
3.73107,0.40000
3.73911,0.42000
3.74716,0.44000
3.75530,0.46000
3.76349,0.48000
3.77161,0.50000
3.77982,0.52000
3.78801,0.54000
3.79633,0.56000
3.80461,0.58000
3.81291,0.60000
3.82127,0.62000
3.82964,0.64000
3.83810,0.66000
3.84652,0.68000
3.85503,0.70000
3.86362,0.72000
3.87216,0.74000
3.88080,0.76000
3.88938,0.78000
3.89807,0.80000
3.90681,0.82000
3.91556,0.84000
3.92444,0.86000
3.93327,0.88000
3.94209,0.90000
3.95108,0.92000
3.96006,0.94000
3.96911,0.96000
3.97814,0.98000
3.98724,1.00000
3.99645,1.02000
4.00000,1.02775
